"feature","Sample.type","age.quant","mean","sd","median","incidence"
"Escherichia_Shigella","patient","(15.3,26.4]",0.0161247004243233,0.0424666182061912,0,0.444444444444444
"Streptococcus","control","[3.18,6.27]",0.00324738013969681,0.0061184314401365,0.000283580155170019,0.75
"Streptococcus","control","(6.27,8.71]",0.00156307337714171,0.00158806641648518,0.00156307337714171,1
"Streptococcus","control","(8.71,15.3]",0.0112536384515196,0.0286068698768051,0.000229700241185253,0.714285714285714
"Streptococcus","control","(15.3,26.4]",0.000934991075567299,0.000739571280314404,0.00108375909583527,1
"Streptococcus","patient","[3.18,6.27]",0.000322874724606853,0.000645749449213705,0,0.25
"Streptococcus","patient","(6.27,8.71]",0.000608980689530755,0.0012148075090647,9.47379160139304e-05,0.666666666666667
"Streptococcus","patient","(8.71,15.3]",0.00508883511040138,0.00732030264472321,0.00241545893719807,0.5
"Streptococcus","patient","(15.3,26.4]",0.00264150043752148,0.00597498997129645,0.000432937916702745,1
"Clostridium_sensu_stricto","control","[3.18,6.27]",0.00962236076935435,0.0133967450418084,0.00313222701736796,1
"Clostridium_sensu_stricto","control","(6.27,8.71]",0.000220070422535211,0.000311226576226473,0.000220070422535211,0.5
"Clostridium_sensu_stricto","control","(8.71,15.3]",0.00111869776134687,0.00224929431194442,0.000229700241185253,0.857142857142857
"Clostridium_sensu_stricto","control","(15.3,26.4]",0.00189203999720028,0.00379437138157242,0.00017614937466972,0.8
"Clostridium_sensu_stricto","patient","[3.18,6.27]",0.00230133021821533,0.0043021425055964,0.000226709142671154,0.75
"Clostridium_sensu_stricto","patient","(6.27,8.71]",9.92148117296026e-05,0.000165201554167337,0,0.333333333333333
"Clostridium_sensu_stricto","patient","(8.71,15.3]",0.0118621678743961,0.014160694408881,0.00966183574879227,0.5
"Clostridium_sensu_stricto","patient","(15.3,26.4]",0.00218400823796918,0.00382235754691717,6.07053967097675e-05,0.555555555555556
"Klebsiella","control","[3.18,6.27]",0.022819335673778,0.045638671347556,0,0.25
"Klebsiella","control","(6.27,8.71]",0,0,0,0
"Klebsiella","control","(8.71,15.3]",3.0446961393253e-05,8.0555088024132e-05,0,0.142857142857143
"Klebsiella","control","(15.3,26.4]",0.000123391503613608,0.000275911789925939,0,0.2
"Klebsiella","patient","[3.18,6.27]",0,0,0,0
"Klebsiella","patient","(6.27,8.71]",0.0001311303435615,0.000321202431521529,0,0.166666666666667
"Klebsiella","patient","(8.71,15.3]",0.000111607142857143,0.000223214285714286,0,0.25
"Klebsiella","patient","(15.3,26.4]",0.00081365003952955,0.00227107824374954,0,0.333333333333333
"Catenibacterium","control","[3.18,6.27]",0,0,0,0
"Catenibacterium","control","(6.27,8.71]",0,0,0,0
"Catenibacterium","control","(8.71,15.3]",0,0,0,0
"Catenibacterium","control","(15.3,26.4]",0.0110491273992619,0.0223248039842379,0,0.4
"Catenibacterium","patient","[3.18,6.27]",0,0,0,0
"Catenibacterium","patient","(6.27,8.71]",0,0,0,0
"Catenibacterium","patient","(8.71,15.3]",0,0,0,0
"Catenibacterium","patient","(15.3,26.4]",0.0007118358894713,0.0021355076684139,0,0.111111111111111
"Lactobacillus","control","[3.18,6.27]",0,0,0,0
"Lactobacillus","control","(6.27,8.71]",0,0,0,0
"Lactobacillus","control","(8.71,15.3]",4.14215732632256e-05,7.07464246788997e-05,0,0.285714285714286
"Lactobacillus","control","(15.3,26.4]",0.0365381973546572,0.0809027476365642,7.07664001132262e-05,0.6
"Lactobacillus","patient","[3.18,6.27]",3.79852617184532e-05,7.59705234369065e-05,0,0.25
"Lactobacillus","patient","(6.27,8.71]",0,0,0,0
"Lactobacillus","patient","(8.71,15.3]",0.00132525558500568,0.00265051117001136,0,0.25
"Lactobacillus","patient","(15.3,26.4]",0.000286769144364966,0.000660462927216003,0,0.222222222222222
"Unclassified_Enterobacteriaceae","control","[3.18,6.27]",0.0127146323538381,0.0237793772578845,0.00125967248515386,0.5
"Unclassified_Enterobacteriaceae","control","(6.27,8.71]",0,0,0,0
"Unclassified_Enterobacteriaceae","control","(8.71,15.3]",6.08939227865059e-05,0.000161110176048264,0,0.142857142857143
"Unclassified_Enterobacteriaceae","control","(15.3,26.4]",5.22861382935634e-05,7.85094050576657e-05,0,0.4
"Unclassified_Enterobacteriaceae","patient","[3.18,6.27]",0,0,0,0
"Unclassified_Enterobacteriaceae","patient","(6.27,8.71]",0.0104248623131393,0.0255355933059615,0,0.166666666666667
"Unclassified_Enterobacteriaceae","patient","(8.71,15.3]",0.000189322226429383,0.000378644452858766,0,0.25
"Unclassified_Enterobacteriaceae","patient","(15.3,26.4]",0.00123654393523947,0.0032627603407024,0,0.444444444444444
