".record.id","Sample.type","visit","feature","Abundance"
"SM60","patient",3,"Bacteroides.Otu2437",0
"SM62","patient",1,"Bacteroides.Otu2437",0
"SM63","control",1,"Bacteroides.Otu2437",0.0400900900900901
"SM64","patient",2,"Bacteroides.Otu2437",0
"SM65","patient",3,"Bacteroides.Otu2437",0
"SM66","control",1,"Bacteroides.Otu2437",0.000146520146520147
"SM67","patient",4,"Bacteroides.Otu2437",0.046409034762661
"SM68","patient",4,"Bacteroides.Otu2437",0
"SM69","patient",4,"Bacteroides.Otu2437",0.0368355610817532
"SM7","control",1,"Bacteroides.Otu2437",0
"SM70","control",1,"Bacteroides.Otu2437",8.5157114876948e-05
"SM71","patient",3,"Bacteroides.Otu2437",0.0304739522130826
"SM72","control",1,"Bacteroides.Otu2437",0.000793650793650794
"SM73","patient",1,"Bacteroides.Otu2437",0
"SM74","control",2,"Bacteroides.Otu2437",0
"SM75","patient",3,"Bacteroides.Otu2437",0
"SM76","control",1,"Bacteroides.Otu2437",0.0480647754680142
"SM77","patient",2,"Bacteroides.Otu2437",0.0214036273515827
"SM79","patient",2,"Bacteroides.Otu2437",0
"SM8","patient",1,"Bacteroides.Otu2437",0
"SM81","control",1,"Bacteroides.Otu2437",0
"SM82","patient",4,"Bacteroides.Otu2437",9.17375084092716e-05
"SM83","patient",1,"Bacteroides.Otu2437",0.000549148819330038
"SM84","patient",1,"Bacteroides.Otu2437",0.00863909920403805
"SM86","patient",2,"Bacteroides.Otu2437",0
"SM87","patient",1,"Bacteroides.Otu2437",0.00076103500761035
"SM88","patient",2,"Bacteroides.Otu2437",0
"SM89","control",1,"Bacteroides.Otu2437",0
"SM9","patient",2,"Bacteroides.Otu2437",0.0839160839160839
"SM90","patient",2,"Bacteroides.Otu2437",0.0111386138613861
"SM91","patient",3,"Bacteroides.Otu2437",0.00258035977587732
"SM92","patient",3,"Bacteroides.Otu2437",0
"SM93","patient",1,"Bacteroides.Otu2437",0
"SM95","control",1,"Bacteroides.Otu2437",0.00642627632988218
"SM96","patient",1,"Bacteroides.Otu2437",0.000455823140621439
"SM98","patient",3,"Bacteroides.Otu2437",0
"SM99","patient",3,"Bacteroides.Otu2437",0
"SM1","patient",1,"Escherichia_Shigella.Otu2393",0
"SM10","patient",3,"Escherichia_Shigella.Otu2393",0.000318032439308809
"SM100","patient",4,"Escherichia_Shigella.Otu2393",0.0253826628720868
"SM11","patient",2,"Escherichia_Shigella.Otu2393",3.86309201885189e-05
"SM12","patient",1,"Escherichia_Shigella.Otu2393",0
"SM13","patient",1,"Escherichia_Shigella.Otu2393",0.000446428571428571
"SM14","patient",1,"Escherichia_Shigella.Otu2393",0.00265051117001136
"SM15","control",1,"Escherichia_Shigella.Otu2393",0
"SM16","patient",4,"Escherichia_Shigella.Otu2393",0.00064998375040624
"SM17","patient",1,"Escherichia_Shigella.Otu2393",0.014480761274307
"SM18","patient",2,"Escherichia_Shigella.Otu2393",0.00537183145878798
"SM19","patient",2,"Escherichia_Shigella.Otu2393",0
"SM2","patient",1,"Escherichia_Shigella.Otu2393",0
"SM20","control",1,"Escherichia_Shigella.Otu2393",0
"SM21","patient",1,"Escherichia_Shigella.Otu2393",0.00184967210358164
"SM22","patient",1,"Escherichia_Shigella.Otu2393",0.000383877159309021
"SM23","patient",2,"Escherichia_Shigella.Otu2393",0
"SM24","patient",1,"Escherichia_Shigella.Otu2393",0.000128617363344051
"SM25","patient",4,"Escherichia_Shigella.Otu2393",0
"SM26","control",1,"Escherichia_Shigella.Otu2393",0.000413678985107557
"SM28","control",1,"Escherichia_Shigella.Otu2393",0
"SM29","patient",3,"Escherichia_Shigella.Otu2393",0
"SM3","patient",2,"Escherichia_Shigella.Otu2393",0
"SM30","patient",4,"Escherichia_Shigella.Otu2393",0
"SM31","control",2,"Escherichia_Shigella.Otu2393",0.000809061488673139
"SM33","patient",1,"Escherichia_Shigella.Otu2393",0.174665617623918
"SM35","control",1,"Escherichia_Shigella.Otu2393",0.000454648783814503
"SM36","patient",4,"Escherichia_Shigella.Otu2393",0
"SM37","control",1,"Escherichia_Shigella.Otu2393",0
"SM38","patient",2,"Escherichia_Shigella.Otu2393",0
"SM39","patient",1,"Escherichia_Shigella.Otu2393",0
"SM40","patient",4,"Escherichia_Shigella.Otu2393",0
"SM41","patient",1,"Escherichia_Shigella.Otu2393",0
"SM42","patient",4,"Escherichia_Shigella.Otu2393",8.32292967124428e-05
"SM43","patient",4,"Escherichia_Shigella.Otu2393",0
"SM44","control",1,"Escherichia_Shigella.Otu2393",0
"SM45","patient",2,"Escherichia_Shigella.Otu2393",0
"SM48","control",1,"Escherichia_Shigella.Otu2393",0.000286861732644865
"SM49","patient",1,"Escherichia_Shigella.Otu2393",0
"SM5","patient",3,"Escherichia_Shigella.Otu2393",0.0190710289879641
"SM50","patient",3,"Escherichia_Shigella.Otu2393",0
"SM51","patient",4,"Escherichia_Shigella.Otu2393",0.0593352665625697
"SM52","patient",1,"Escherichia_Shigella.Otu2393",0.128336420089334
"SM53","patient",2,"Escherichia_Shigella.Otu2393",0
"SM54","patient",3,"Escherichia_Shigella.Otu2393",0.000328731097961867
"SM55","control",1,"Escherichia_Shigella.Otu2393",0
"SM56","patient",2,"Escherichia_Shigella.Otu2393",0
"SM57","patient",1,"Escherichia_Shigella.Otu2393",0
"SM58","patient",2,"Escherichia_Shigella.Otu2393",0.000485908649173955
"SM59","patient",3,"Escherichia_Shigella.Otu2393",0.00374531835205993
"SM60","patient",3,"Escherichia_Shigella.Otu2393",0
"SM62","patient",1,"Escherichia_Shigella.Otu2393",0
"SM63","control",1,"Escherichia_Shigella.Otu2393",0.00900900900900901
"SM64","patient",2,"Escherichia_Shigella.Otu2393",0
"SM65","patient",3,"Escherichia_Shigella.Otu2393",0.00192334111828548
"SM66","control",1,"Escherichia_Shigella.Otu2393",0.000659340659340659
"SM67","patient",4,"Escherichia_Shigella.Otu2393",0
"SM68","patient",4,"Escherichia_Shigella.Otu2393",0.000623247117482082
"SM69","patient",4,"Escherichia_Shigella.Otu2393",0.00917003419334784
"SM7","control",1,"Escherichia_Shigella.Otu2393",0.000440140845070423
"SM70","control",1,"Escherichia_Shigella.Otu2393",0
"SM71","patient",3,"Escherichia_Shigella.Otu2393",0.000313356835095966
"SM72","control",1,"Escherichia_Shigella.Otu2393",0.00211640211640212
"SM73","patient",1,"Escherichia_Shigella.Otu2393",0
"SM74","control",2,"Escherichia_Shigella.Otu2393",0
"SM75","patient",3,"Escherichia_Shigella.Otu2393",0
"SM76","control",1,"Escherichia_Shigella.Otu2393",0
"SM77","patient",2,"Escherichia_Shigella.Otu2393",0
"SM79","patient",2,"Escherichia_Shigella.Otu2393",9.78665100802505e-05
"SM8","patient",1,"Escherichia_Shigella.Otu2393",0
"SM81","control",1,"Escherichia_Shigella.Otu2393",0.168241965973535
"SM82","patient",4,"Escherichia_Shigella.Otu2393",0.00146780013454835
"SM83","patient",1,"Escherichia_Shigella.Otu2393",0.000823723228995058
"SM84","patient",1,"Escherichia_Shigella.Otu2393",0
"SM86","patient",2,"Escherichia_Shigella.Otu2393",0
"SM87","patient",1,"Escherichia_Shigella.Otu2393",0
"SM88","patient",2,"Escherichia_Shigella.Otu2393",8.52514919011083e-05
"SM89","control",1,"Escherichia_Shigella.Otu2393",0.000528820729772607
"SM9","patient",2,"Escherichia_Shigella.Otu2393",0
"SM90","patient",2,"Escherichia_Shigella.Otu2393",0
"SM91","patient",3,"Escherichia_Shigella.Otu2393",0
"SM92","patient",3,"Escherichia_Shigella.Otu2393",0.000695410292072323
"SM93","patient",1,"Escherichia_Shigella.Otu2393",0
"SM95","control",1,"Escherichia_Shigella.Otu2393",0.000357015351660121
"SM96","patient",1,"Escherichia_Shigella.Otu2393",0
"SM98","patient",3,"Escherichia_Shigella.Otu2393",0.00290040310687248
"SM99","patient",3,"Escherichia_Shigella.Otu2393",0.0029730051135688
"SM1","patient",1,"Prevotella.Otu1994",0
"SM10","patient",3,"Prevotella.Otu1994",0
"SM100","patient",4,"Prevotella.Otu1994",0
"SM11","patient",2,"Prevotella.Otu1994",0
"SM12","patient",1,"Prevotella.Otu1994",0
"SM13","patient",1,"Prevotella.Otu1994",0
"SM14","patient",1,"Prevotella.Otu1994",0
"SM15","control",1,"Prevotella.Otu1994",0
"SM16","patient",4,"Prevotella.Otu1994",0
"SM17","patient",1,"Prevotella.Otu1994",0
"SM18","patient",2,"Prevotella.Otu1994",0
"SM19","patient",2,"Prevotella.Otu1994",0
"SM2","patient",1,"Prevotella.Otu1994",0
"SM20","control",1,"Prevotella.Otu1994",0
"SM21","patient",1,"Prevotella.Otu1994",0
"SM22","patient",1,"Prevotella.Otu1994",0
"SM23","patient",2,"Prevotella.Otu1994",0
"SM24","patient",1,"Prevotella.Otu1994",0
"SM25","patient",4,"Prevotella.Otu1994",0
"SM26","control",1,"Prevotella.Otu1994",0
"SM28","control",1,"Prevotella.Otu1994",0
"SM29","patient",3,"Prevotella.Otu1994",0
"SM3","patient",2,"Prevotella.Otu1994",0
"SM30","patient",4,"Prevotella.Otu1994",0
"SM31","control",2,"Prevotella.Otu1994",0
"SM33","patient",1,"Prevotella.Otu1994",0
"SM35","control",1,"Prevotella.Otu1994",0
"SM36","patient",4,"Prevotella.Otu1994",0
"SM37","control",1,"Prevotella.Otu1994",0
"SM38","patient",2,"Prevotella.Otu1994",0
"SM39","patient",1,"Prevotella.Otu1994",0
"SM40","patient",4,"Prevotella.Otu1994",0
"SM41","patient",1,"Prevotella.Otu1994",0
"SM42","patient",4,"Prevotella.Otu1994",0
"SM43","patient",4,"Prevotella.Otu1994",0
"SM44","control",1,"Prevotella.Otu1994",0.215283483976993
"SM45","patient",2,"Prevotella.Otu1994",0
"SM48","control",1,"Prevotella.Otu1994",0
"SM49","patient",1,"Prevotella.Otu1994",0
"SM5","patient",3,"Prevotella.Otu1994",0.00686557043566706
"SM50","patient",3,"Prevotella.Otu1994",0
"SM51","patient",4,"Prevotella.Otu1994",0
"SM52","patient",1,"Prevotella.Otu1994",0
"SM53","patient",2,"Prevotella.Otu1994",0.0690448791714614
"SM54","patient",3,"Prevotella.Otu1994",0
"SM55","control",1,"Prevotella.Otu1994",0.0867715317173801
"SM56","patient",2,"Prevotella.Otu1994",0
"SM57","patient",1,"Prevotella.Otu1994",0
"SM58","patient",2,"Prevotella.Otu1994",0
"SM59","patient",3,"Prevotella.Otu1994",0
"SM60","patient",3,"Prevotella.Otu1994",0
"SM62","patient",1,"Prevotella.Otu1994",0
"SM63","control",1,"Prevotella.Otu1994",0
"SM64","patient",2,"Prevotella.Otu1994",0
"SM65","patient",3,"Prevotella.Otu1994",0
"SM66","control",1,"Prevotella.Otu1994",0
"SM67","patient",4,"Prevotella.Otu1994",0
"SM68","patient",4,"Prevotella.Otu1994",0
"SM69","patient",4,"Prevotella.Otu1994",0
"SM7","control",1,"Prevotella.Otu1994",0
"SM70","control",1,"Prevotella.Otu1994",0.0321042323086094
"SM71","patient",3,"Prevotella.Otu1994",7.83392087739914e-05
"SM72","control",1,"Prevotella.Otu1994",0
"SM73","patient",1,"Prevotella.Otu1994",0
"SM74","control",2,"Prevotella.Otu1994",0
"SM75","patient",3,"Prevotella.Otu1994",0
"SM76","control",1,"Prevotella.Otu1994",0
"SM77","patient",2,"Prevotella.Otu1994",0
"SM79","patient",2,"Prevotella.Otu1994",0
"SM8","patient",1,"Prevotella.Otu1994",0
"SM81","control",1,"Prevotella.Otu1994",0
"SM82","patient",4,"Prevotella.Otu1994",3.05791694697572e-05
"SM83","patient",1,"Prevotella.Otu1994",0
"SM84","patient",1,"Prevotella.Otu1994",0.0130071830712483
"SM86","patient",2,"Prevotella.Otu1994",0
"SM87","patient",1,"Prevotella.Otu1994",0.0643074581430746
"SM88","patient",2,"Prevotella.Otu1994",0
"SM89","control",1,"Prevotella.Otu1994",0.138727304777014
"SM9","patient",2,"Prevotella.Otu1994",0
"SM90","patient",2,"Prevotella.Otu1994",0
"SM91","patient",3,"Prevotella.Otu1994",0
"SM92","patient",3,"Prevotella.Otu1994",0
"SM93","patient",1,"Prevotella.Otu1994",0
"SM95","control",1,"Prevotella.Otu1994",0
"SM96","patient",1,"Prevotella.Otu1994",0
"SM98","patient",3,"Prevotella.Otu1994",0
"SM99","patient",3,"Prevotella.Otu1994",0
"SM1","patient",1,"Bacteroides.Otu0480",0
"SM10","patient",3,"Bacteroides.Otu0480",0
"SM100","patient",4,"Bacteroides.Otu0480",0
"SM11","patient",2,"Bacteroides.Otu0480",3.86309201885189e-05
"SM12","patient",1,"Bacteroides.Otu0480",0
"SM13","patient",1,"Bacteroides.Otu0480",0.01875
"SM14","patient",1,"Bacteroides.Otu0480",0
"SM15","control",1,"Bacteroides.Otu0480",0
"SM16","patient",4,"Bacteroides.Otu0480",0
"SM17","patient",1,"Bacteroides.Otu0480",0
"SM18","patient",2,"Bacteroides.Otu0480",0
"SM19","patient",2,"Bacteroides.Otu0480",0
"SM2","patient",1,"Bacteroides.Otu0480",0
"SM20","control",1,"Bacteroides.Otu0480",0
"SM21","patient",1,"Bacteroides.Otu0480",0.0267361694972255
"SM22","patient",1,"Bacteroides.Otu0480",0
"SM23","patient",2,"Bacteroides.Otu0480",0.000414765657403567
"SM24","patient",1,"Bacteroides.Otu0480",0
"SM25","patient",4,"Bacteroides.Otu0480",0
"SM26","control",1,"Bacteroides.Otu0480",0.0706701599558742
"SM28","control",1,"Bacteroides.Otu0480",0
"SM29","patient",3,"Bacteroides.Otu0480",0.0104427736006683
"SM3","patient",2,"Bacteroides.Otu0480",0
"SM30","patient",4,"Bacteroides.Otu0480",0
"SM31","control",2,"Bacteroides.Otu0480",0.0647249190938511
"SM33","patient",1,"Bacteroides.Otu0480",0
"SM35","control",1,"Bacteroides.Otu0480",0
"SM36","patient",4,"Bacteroides.Otu0480",0
"SM37","control",1,"Bacteroides.Otu0480",0
"SM38","patient",2,"Bacteroides.Otu0480",0.000616586167916966
"SM39","patient",1,"Bacteroides.Otu0480",0
"SM40","patient",4,"Bacteroides.Otu0480",0
"SM41","patient",1,"Bacteroides.Otu0480",0
"SM42","patient",4,"Bacteroides.Otu0480",0.000582605076987099
"SM43","patient",4,"Bacteroides.Otu0480",0
"SM44","control",1,"Bacteroides.Otu0480",0
"SM45","patient",2,"Bacteroides.Otu0480",0
"SM48","control",1,"Bacteroides.Otu0480",0.00358577165806081
"SM49","patient",1,"Bacteroides.Otu0480",0
"SM5","patient",3,"Bacteroides.Otu0480",0.00652652992032548
"SM50","patient",3,"Bacteroides.Otu0480",0
"SM51","patient",4,"Bacteroides.Otu0480",0
"SM52","patient",1,"Bacteroides.Otu0480",0
"SM53","patient",2,"Bacteroides.Otu0480",0.00143843498273878
"SM54","patient",3,"Bacteroides.Otu0480",0
"SM55","control",1,"Bacteroides.Otu0480",0.0019339865910263
"SM56","patient",2,"Bacteroides.Otu0480",0
"SM57","patient",1,"Bacteroides.Otu0480",0.160907127429806
"SM58","patient",2,"Bacteroides.Otu0480",0
"SM59","patient",3,"Bacteroides.Otu0480",0
"SM60","patient",3,"Bacteroides.Otu0480",0
"SM62","patient",1,"Bacteroides.Otu0480",0
"SM63","control",1,"Bacteroides.Otu0480",0.111261261261261
"SM64","patient",2,"Bacteroides.Otu0480",0
"SM65","patient",3,"Bacteroides.Otu0480",0
"SM66","control",1,"Bacteroides.Otu0480",7.32600732600733e-05
"SM67","patient",4,"Bacteroides.Otu0480",0.0805246750191165
"SM68","patient",4,"Bacteroides.Otu0480",0.000311623558741041
"SM69","patient",4,"Bacteroides.Otu0480",0
"SM7","control",1,"Bacteroides.Otu0480",0
"SM70","control",1,"Bacteroides.Otu0480",0
"SM71","patient",3,"Bacteroides.Otu0480",0
"SM72","control",1,"Bacteroides.Otu0480",0
"SM73","patient",1,"Bacteroides.Otu0480",0
"SM74","control",2,"Bacteroides.Otu0480",0
"SM75","patient",3,"Bacteroides.Otu0480",0
"SM76","control",1,"Bacteroides.Otu0480",0.00275640289422304
"SM77","patient",2,"Bacteroides.Otu0480",0
"SM79","patient",2,"Bacteroides.Otu0480",0
"SM8","patient",1,"Bacteroides.Otu0480",0
"SM81","control",1,"Bacteroides.Otu0480",0
"SM82","patient",4,"Bacteroides.Otu0480",0
"SM83","patient",1,"Bacteroides.Otu0480",0
"SM84","patient",1,"Bacteroides.Otu0480",9.706853038245e-05
"SM86","patient",2,"Bacteroides.Otu0480",0
"SM87","patient",1,"Bacteroides.Otu0480",0.00076103500761035
"SM88","patient",2,"Bacteroides.Otu0480",0
"SM89","control",1,"Bacteroides.Otu0480",0
"SM9","patient",2,"Bacteroides.Otu0480",0
"SM90","patient",2,"Bacteroides.Otu0480",0.0433168316831683
"SM91","patient",3,"Bacteroides.Otu0480",0
"SM92","patient",3,"Bacteroides.Otu0480",0
"SM93","patient",1,"Bacteroides.Otu0480",0
"SM95","control",1,"Bacteroides.Otu0480",0
"SM96","patient",1,"Bacteroides.Otu0480",0
"SM98","patient",3,"Bacteroides.Otu0480",0
"SM99","patient",3,"Bacteroides.Otu0480",0
"SM1","patient",1,"Faecalibacterium.Otu0751",0.00337691575028141
"SM10","patient",3,"Faecalibacterium.Otu0751",0.01335736245097
"SM100","patient",4,"Faecalibacterium.Otu0751",0.00984539650796093
"SM11","patient",2,"Faecalibacterium.Otu0751",0.00730124391563007
"SM12","patient",1,"Faecalibacterium.Otu0751",0.00181480169971671
"SM13","patient",1,"Faecalibacterium.Otu0751",0
"SM14","patient",1,"Faecalibacterium.Otu0751",0.0117379780386217
"SM15","control",1,"Faecalibacterium.Otu0751",0.00530748000849197
"SM16","patient",4,"Faecalibacterium.Otu0751",0.0430614234644134
"SM17","patient",1,"Faecalibacterium.Otu0751",0
"SM18","patient",2,"Faecalibacterium.Otu0751",0.00151082759778412
"SM19","patient",2,"Faecalibacterium.Otu0751",0.035631652012957
"SM2","patient",1,"Faecalibacterium.Otu0751",0.000247969747690782
"SM20","control",1,"Faecalibacterium.Otu0751",0
"SM21","patient",1,"Faecalibacterium.Otu0751",0.00487640827307886
"SM22","patient",1,"Faecalibacterium.Otu0751",0.00268714011516315
"SM23","patient",2,"Faecalibacterium.Otu0751",0
"SM24","patient",1,"Faecalibacterium.Otu0751",0.00668810289389068
"SM25","patient",4,"Faecalibacterium.Otu0751",0.0166389351081531
"SM26","control",1,"Faecalibacterium.Otu0751",0.0028957528957529
"SM28","control",1,"Faecalibacterium.Otu0751",0.0195843325339728
"SM29","patient",3,"Faecalibacterium.Otu0751",0.00208855472013367
"SM3","patient",2,"Faecalibacterium.Otu0751",0.000452539880076932
"SM30","patient",4,"Faecalibacterium.Otu0751",0.00617484562885928
"SM31","control",2,"Faecalibacterium.Otu0751",0
"SM33","patient",1,"Faecalibacterium.Otu0751",0
"SM35","control",1,"Faecalibacterium.Otu0751",0.00113662195953626
"SM36","patient",4,"Faecalibacterium.Otu0751",0.0112648857418732
"SM37","control",1,"Faecalibacterium.Otu0751",0.0128502864220468
"SM38","patient",2,"Faecalibacterium.Otu0751",0.000256910903298736
"SM39","patient",1,"Faecalibacterium.Otu0751",0.000849875553936745
"SM40","patient",4,"Faecalibacterium.Otu0751",0.00120247895661826
"SM41","patient",1,"Faecalibacterium.Otu0751",0.00289855072463768
"SM42","patient",4,"Faecalibacterium.Otu0751",0.00690803162713275
"SM43","patient",4,"Faecalibacterium.Otu0751",0.00275728444742529
"SM44","control",1,"Faecalibacterium.Otu0751",0.01615995617639
"SM45","patient",2,"Faecalibacterium.Otu0751",0
"SM48","control",1,"Faecalibacterium.Otu0751",0.00344234079173838
"SM49","patient",1,"Faecalibacterium.Otu0751",0.00211034066927947
"SM5","patient",3,"Faecalibacterium.Otu0751",0.00669605017799627
"SM50","patient",3,"Faecalibacterium.Otu0751",0.00131475151196424
"SM51","patient",4,"Faecalibacterium.Otu0751",0.0033459736783404
"SM52","patient",1,"Faecalibacterium.Otu0751",0.0366052946944112
"SM53","patient",2,"Faecalibacterium.Otu0751",0.005897583429229
"SM54","patient",3,"Faecalibacterium.Otu0751",0.0029585798816568
"SM55","control",1,"Faecalibacterium.Otu0751",0.00954100051572976
"SM56","patient",2,"Faecalibacterium.Otu0751",0.00130548302872063
"SM57","patient",1,"Faecalibacterium.Otu0751",0.000359971202303816
"SM58","patient",2,"Faecalibacterium.Otu0751",0.0124716553287982
"SM59","patient",3,"Faecalibacterium.Otu0751",0.00449438202247191
"SM60","patient",3,"Faecalibacterium.Otu0751",0.00068073519400953
"SM62","patient",1,"Faecalibacterium.Otu0751",0.00200722601364914
"SM63","control",1,"Faecalibacterium.Otu0751",0.00630630630630631
"SM64","patient",2,"Faecalibacterium.Otu0751",0.0016701926288832
"SM65","patient",3,"Faecalibacterium.Otu0751",0.0250034345377112
"SM66","control",1,"Faecalibacterium.Otu0751",0.0118681318681319
"SM67","patient",4,"Faecalibacterium.Otu0751",0.000117640138815364
"SM68","patient",4,"Faecalibacterium.Otu0751",0.00249298846992833
"SM69","patient",4,"Faecalibacterium.Otu0751",0.0217594031706559
"SM7","control",1,"Faecalibacterium.Otu0751",0.00132042253521127
"SM70","control",1,"Faecalibacterium.Otu0751",0.011411053393511
"SM71","patient",3,"Faecalibacterium.Otu0751",0.00665883274578927
"SM72","control",1,"Faecalibacterium.Otu0751",0.00502645502645503
"SM73","patient",1,"Faecalibacterium.Otu0751",0.00368463557439935
"SM74","control",2,"Faecalibacterium.Otu0751",0.00916530278232406
"SM75","patient",3,"Faecalibacterium.Otu0751",0
"SM76","control",1,"Faecalibacterium.Otu0751",0.00815435856207649
"SM77","patient",2,"Faecalibacterium.Otu0751",0.00980060831361947
"SM79","patient",2,"Faecalibacterium.Otu0751",0.00322959483264827
"SM8","patient",1,"Faecalibacterium.Otu0751",0.00704486466444197
"SM81","control",1,"Faecalibacterium.Otu0751",0
"SM82","patient",4,"Faecalibacterium.Otu0751",0.00122316677879029
"SM83","patient",1,"Faecalibacterium.Otu0751",0.00356946732564525
"SM84","patient",1,"Faecalibacterium.Otu0751",0.0040768782760629
"SM86","patient",2,"Faecalibacterium.Otu0751",0.036611852311511
"SM87","patient",1,"Faecalibacterium.Otu0751",0.0091324200913242
"SM88","patient",2,"Faecalibacterium.Otu0751",0
"SM89","control",1,"Faecalibacterium.Otu0751",0.00132205182443152
"SM9","patient",2,"Faecalibacterium.Otu0751",0.0123406005758947
"SM90","patient",2,"Faecalibacterium.Otu0751",0.00123762376237624
"SM91","patient",3,"Faecalibacterium.Otu0751",0.00140076673547626
"SM92","patient",3,"Faecalibacterium.Otu0751",0
"SM93","patient",1,"Faecalibacterium.Otu0751",0.00376546530392684
"SM95","control",1,"Faecalibacterium.Otu0751",0.00214209210996073
"SM96","patient",1,"Faecalibacterium.Otu0751",0.0151941046873813
"SM98","patient",3,"Faecalibacterium.Otu0751",0.00339199685380002
"SM99","patient",3,"Faecalibacterium.Otu0751",0.0121298608633607
"SM1","patient",1,"Lachnospiraceae.Otu2512",0.000173175166681098
"SM10","patient",3,"Lachnospiraceae.Otu2512",0.0124032651330436
"SM100","patient",4,"Lachnospiraceae.Otu2512",0.00961464502730559
"SM11","patient",2,"Lachnospiraceae.Otu2512",0
"SM12","patient",1,"Lachnospiraceae.Otu2512",0.000132790368271955
"SM13","patient",1,"Lachnospiraceae.Otu2512",0
"SM14","patient",1,"Lachnospiraceae.Otu2512",0.000757288905717531
"SM15","control",1,"Lachnospiraceae.Otu2512",0.0116764560186823
"SM16","patient",4,"Lachnospiraceae.Otu2512",0.00097497562560936
"SM17","patient",1,"Lachnospiraceae.Otu2512",0
"SM18","patient",2,"Lachnospiraceae.Otu2512",0
"SM19","patient",2,"Lachnospiraceae.Otu2512",0.000925497454881999
"SM2","patient",1,"Lachnospiraceae.Otu2512",0
"SM20","control",1,"Lachnospiraceae.Otu2512",0
"SM21","patient",1,"Lachnospiraceae.Otu2512",0.00420380023541281
"SM22","patient",1,"Lachnospiraceae.Otu2512",0.00115163147792706
"SM23","patient",2,"Lachnospiraceae.Otu2512",0
"SM24","patient",1,"Lachnospiraceae.Otu2512",0.000257234726688103
"SM25","patient",4,"Lachnospiraceae.Otu2512",0.00166389351081531
"SM26","control",1,"Lachnospiraceae.Otu2512",0.000689464975179261
"SM28","control",1,"Lachnospiraceae.Otu2512",0.00999200639488409
"SM29","patient",3,"Lachnospiraceae.Otu2512",0
"SM3","patient",2,"Lachnospiraceae.Otu2512",0.0621110985405589
"SM30","patient",4,"Lachnospiraceae.Otu2512",0.173708157296068
"SM31","control",2,"Lachnospiraceae.Otu2512",0
"SM33","patient",1,"Lachnospiraceae.Otu2512",0
"SM35","control",1,"Lachnospiraceae.Otu2512",0.00340986587860877
"SM36","patient",4,"Lachnospiraceae.Otu2512",0
"SM37","control",1,"Lachnospiraceae.Otu2512",0.018578727357176
"SM38","patient",2,"Lachnospiraceae.Otu2512",0
"SM39","patient",1,"Lachnospiraceae.Otu2512",0.00139622412432465
"SM40","patient",4,"Lachnospiraceae.Otu2512",0.00684488021459624
"SM41","patient",1,"Lachnospiraceae.Otu2512",0
"SM42","patient",4,"Lachnospiraceae.Otu2512",0.00674157303370787
"SM43","patient",4,"Lachnospiraceae.Otu2512",0.00394962366793353
"SM44","control",1,"Lachnospiraceae.Otu2512",0.00246507806080526
"SM45","patient",2,"Lachnospiraceae.Otu2512",0
"SM48","control",1,"Lachnospiraceae.Otu2512",0.0162076878944349
"SM49","patient",1,"Lachnospiraceae.Otu2512",0.000301477238468496
"SM5","patient",3,"Lachnospiraceae.Otu2512",0
"SM50","patient",3,"Lachnospiraceae.Otu2512",0
"SM51","patient",4,"Lachnospiraceae.Otu2512",0.00044612982377872
"SM52","patient",1,"Lachnospiraceae.Otu2512",0.000108944329447652
"SM53","patient",2,"Lachnospiraceae.Otu2512",7.1921749136939e-05
"SM54","patient",3,"Lachnospiraceae.Otu2512",0.00361604207758054
"SM55","control",1,"Lachnospiraceae.Otu2512",0.0144404332129964
"SM56","patient",2,"Lachnospiraceae.Otu2512",0
"SM57","patient",1,"Lachnospiraceae.Otu2512",0.000719942404607631
"SM58","patient",2,"Lachnospiraceae.Otu2512",0.00129575639779721
"SM59","patient",3,"Lachnospiraceae.Otu2512",0.0370786516853933
"SM60","patient",3,"Lachnospiraceae.Otu2512",0.00068073519400953
"SM62","patient",1,"Lachnospiraceae.Otu2512",0
"SM63","control",1,"Lachnospiraceae.Otu2512",0.00045045045045045
"SM64","patient",2,"Lachnospiraceae.Otu2512",5.56730876294399e-05
"SM65","patient",3,"Lachnospiraceae.Otu2512",0.0021981041351834
"SM66","control",1,"Lachnospiraceae.Otu2512",0.0128937728937729
"SM67","patient",4,"Lachnospiraceae.Otu2512",0
"SM68","patient",4,"Lachnospiraceae.Otu2512",0.00124649423496416
"SM69","patient",4,"Lachnospiraceae.Otu2512",0
"SM7","control",1,"Lachnospiraceae.Otu2512",0.000440140845070423
"SM70","control",1,"Lachnospiraceae.Otu2512",0.00868602571744869
"SM71","patient",3,"Lachnospiraceae.Otu2512",0
"SM72","control",1,"Lachnospiraceae.Otu2512",0.000529100529100529
"SM73","patient",1,"Lachnospiraceae.Otu2512",0
"SM74","control",2,"Lachnospiraceae.Otu2512",0.0242225859247136
"SM75","patient",3,"Lachnospiraceae.Otu2512",0.00441426146010187
"SM76","control",1,"Lachnospiraceae.Otu2512",0.0118869874813369
"SM77","patient",2,"Lachnospiraceae.Otu2512",0.0203334459840036
"SM79","patient",2,"Lachnospiraceae.Otu2512",0.00606772362497553
"SM8","patient",1,"Lachnospiraceae.Otu2512",0
"SM81","control",1,"Lachnospiraceae.Otu2512",0
"SM82","patient",4,"Lachnospiraceae.Otu2512",0
"SM83","patient",1,"Lachnospiraceae.Otu2512",0.000274574409665019
