"feature","Sample.type.Drug.Before","visit","mean","sd","median","incidence"
"Akkermansia","1",1,0.00255046882428031,0.00511977687034069,0,0.388888888888889
"Akkermansia","1",2,0.0213629309477275,0.0292859112856005,0.0213629309477275,1
"Akkermansia","patient FALSE .",1,0.00666149530240099,0.012038080638996,0,0.4
"Akkermansia","patient FALSE .",2,0.000412541254125412,0.00109148156397054,0,0.142857142857143
"Akkermansia","patient FALSE .",3,0.000187265917602996,0.000458705944341419,0,0.166666666666667
"Akkermansia","patient FALSE .",4,6.16655875188851e-05,0.000151049224110207,0,0.166666666666667
"Akkermansia","patient TRUE .",1,0.0135530595455992,0.0485697460662992,0,0.307692307692308
"Akkermansia","patient TRUE .",2,0.000374719925828633,0.00118496845026784,0,0.1
"Akkermansia","patient TRUE .",3,0.000861731296513905,0.00243734417330263,0,0.125
"Akkermansia","patient TRUE .",4,0,0,0,0
"Veillonella","1",1,0.0013921251536047,0.00519489818245875,0,0.333333333333333
"Veillonella","1",2,0.000490998363338789,0.000694376544536708,0.000490998363338789,0.5
"Veillonella","patient FALSE .",1,0.00201478851521014,0.00542732254334153,3.09962184613477e-05,0.5
"Veillonella","patient FALSE .",2,0.00691959537992416,0.0163901756171554,0.000412541254125413,0.857142857142857
"Veillonella","patient FALSE .",3,0.0166295085653827,0.0339911230801223,0.000654061124985135,0.5
"Veillonella","patient FALSE .",4,0.00315847970048131,0.00378219842001724,0.00185144429966657,1
"Veillonella","patient TRUE .",1,0.000386544483964056,0.000777296925302483,0,0.461538461538462
"Veillonella","patient TRUE .",2,0.00702199997413168,0.0218442991556988,2.8162667567872e-05,0.5
"Veillonella","patient TRUE .",3,0.00132554703436509,0.00179693004125199,0.00046611260641083,0.75
"Veillonella","patient TRUE .",4,7.72835939789639e-05,9.87507999923992e-05,0,0.428571428571429
"Streptococcus","1",1,0.00543292422343064,0.0178726046524836,0.000357019203691059,0.777777777777778
"Streptococcus","1",2,0.00154092447523557,0.00125336089875517,0.00154092447523557,1
"Streptococcus","patient FALSE .",1,0.00387846788631535,0.00698336870928941,0.000372017868283407,0.8
"Streptococcus","patient FALSE .",2,0.00213192382197445,0.00376389929449009,0.000489332550401253,0.714285714285714
"Streptococcus","patient FALSE .",3,0.0117226219373577,0.0246825902518406,0.000591062952360287,0.833333333333333
"Streptococcus","patient FALSE .",4,0.00271763938319341,0.00371916018958459,0.000924534916035531,1
"Streptococcus","patient TRUE .",1,0.000791503734750561,0.00148724667988755,9.706853038245e-05,0.615384615384615
"Streptococcus","patient TRUE .",2,0.00148629267425589,0.00290010510675405,0.000119470506012629,0.7
"Streptococcus","patient TRUE .",3,0.000396252807133459,0.000469754397824584,0.000297323991755476,0.625
"Streptococcus","patient TRUE .",4,0.000743467187621101,0.00153978766708755,0.00022306491188936,0.857142857142857
"Clostridium_sensu_stricto","1",1,0.00314203007066847,0.00732485113074537,0.000261370267112773,0.722222222222222
"Clostridium_sensu_stricto","1",2,0.00330265255642244,0.00181019171191049,0.00330265255642244,1
"Clostridium_sensu_stricto","patient FALSE .",1,0.00364455892773154,0.00870136293200787,0.000176919443283464,0.7
"Clostridium_sensu_stricto","patient FALSE .",2,2.31385071035217e-05,6.12187355052198e-05,0,0.142857142857143
"Clostridium_sensu_stricto","patient FALSE .",3,0.0111544509943688,0.0156172289946607,0.00500718610634554,0.833333333333333
"Clostridium_sensu_stricto","patient FALSE .",4,0.00398846724349954,0.0047430678531364,0.00173365517174525,0.833333333333333
"Clostridium_sensu_stricto","patient TRUE .",1,0.00311228970040236,0.00619787262226195,0,0.384615384615385
"Clostridium_sensu_stricto","patient TRUE .",2,0.00224280945152962,0.00621789035323272,1.93154600942594e-05,0.5
"Clostridium_sensu_stricto","patient TRUE .",3,0.000628960775496023,0.000800508043371939,0.000170183798502383,0.5
"Clostridium_sensu_stricto","patient TRUE .",4,0.00181346088207625,0.00424168876256961,0,0.428571428571429
"Unclassified_Clostridiaceae_1","1",1,0.000512386961615619,0.00134427474735501,2.87125301481567e-05,0.5
"Unclassified_Clostridiaceae_1","1",2,0.00182965746640607,0.000272937921699636,0.00182965746640607,1
"Unclassified_Clostridiaceae_1","patient FALSE .",1,0.00049527380933549,0.000880200826248815,8.84597216417321e-05,0.6
"Unclassified_Clostridiaceae_1","patient FALSE .",2,5.89344648750589e-05,0.000155925937710077,0,0.142857142857143
"Unclassified_Clostridiaceae_1","patient FALSE .",3,0.0275135183265716,0.0499827528907054,0.00342117947885171,0.833333333333333
"Unclassified_Clostridiaceae_1","patient FALSE .",4,0.00820435714494622,0.0171610255900904,0.0010404624410958,0.833333333333333
"Unclassified_Clostridiaceae_1","patient TRUE .",1,0.000105756334603553,0.000356098623745796,0,0.153846153846154
"Unclassified_Clostridiaceae_1","patient TRUE .",2,0.000957539488826117,0.00282670677597271,3.59608745684695e-05,0.5
"Unclassified_Clostridiaceae_1","patient TRUE .",3,0.000266212944726455,0.000472519927536802,0,0.375
"Unclassified_Clostridiaceae_1","patient TRUE .",4,0.000213401968528284,0.00049944307173274,0,0.285714285714286
"Klebsiella","1",1,0.00513026392575725,0.0215001831573671,0,0.166666666666667
"Klebsiella","1",2,0,0,0,0
"Klebsiella","patient FALSE .",1,0.000747807333604717,0.00215362609687941,0,0.3
"Klebsiella","patient FALSE .",2,0.000191148387001059,0.000358462430476026,0,0.285714285714286
"Klebsiella","patient FALSE .",3,0.00913420740508758,0.0221911706686011,0,0.333333333333333
"Klebsiella","patient FALSE .",4,0.00121842772090311,0.00196275704504451,0,0.333333333333333
"Klebsiella","patient TRUE .",1,8.29221271166424e-05,0.0002262811082215,0,0.153846153846154
"Klebsiella","patient TRUE .",2,1.62513332278146e-05,3.43125350159658e-05,0,0.2
"Klebsiella","patient TRUE .",3,0,0,0,0
"Klebsiella","patient TRUE .",4,0.0117101606123014,0.0289059286192882,0.000230751480655334,0.571428571428571
"Gemmiger","1",1,0.00633691116526811,0.00606727381152008,0.00703918317051883,0.833333333333333
"Gemmiger","1",2,0.00229132569558101,0.00324042387450464,0.00229132569558101,0.5
"Gemmiger","patient FALSE .",1,0.00163279590480007,0.00227614400431264,0.000712524134762487,0.6
"Gemmiger","patient FALSE .",2,0.00208491716355251,0.00480026601049731,0.000391466040321002,0.714285714285714
"Gemmiger","patient FALSE .",3,0.00013874023863321,0.000339842791443339,0,0.166666666666667
"Gemmiger","patient FALSE .",4,0.000854508054169225,0.00153384651765558,0.00015581177937052,0.5
"Gemmiger","patient TRUE .",1,0.00192796479949749,0.00363809960847506,0.0001941370607649,0.538461538461538
"Gemmiger","patient TRUE .",2,0.00321429785156693,0.00566860473193199,0.000244536781602342,0.6
"Gemmiger","patient TRUE .",3,0.0010233688874287,0.00266289257956563,0,0.25
"Gemmiger","patient TRUE .",4,0.00167526090628698,0.00419419446759167,0,0.428571428571429
"Barnesiella","1",1,0.00245033673553528,0.00516061501912217,0,0.444444444444444
"Barnesiella","1",2,0.00768608414239482,0.0108697644357155,0.00768608414239482,0.5
"Barnesiella","patient FALSE .",1,0.00128591014015246,0.00378685811268227,0,0.4
"Barnesiella","patient FALSE .",2,0.00205105578572227,0.00459244951244549,0,0.428571428571429
"Barnesiella","patient FALSE .",3,0,0,0,0
"Barnesiella","patient FALSE .",4,0.00147997410045324,0.00362518137864498,0,0.166666666666667
"Barnesiella","patient TRUE .",1,0.000985022260981444,0.00343882556203249,0,0.153846153846154
"Barnesiella","patient TRUE .",2,1.82474418462397e-05,4.57694811600722e-05,0,0.2
"Barnesiella","patient TRUE .",3,0.0106993610354534,0.0301991050972207,0,0.25
"Barnesiella","patient TRUE .",4,4.54171779947697e-05,7.7591456754489e-05,0,0.285714285714286
"Phascolarctobacterium","1",1,0.00246095618099948,0.00594341522419543,0,0.222222222222222
"Phascolarctobacterium","1",2,0.0131472491909385,0.0185930181137239,0.0131472491909385,0.5
"Phascolarctobacterium","patient FALSE .",1,0.00149440380988447,0.00434299530841061,0,0.4
"Phascolarctobacterium","patient FALSE .",2,0.000597496738570473,0.00125524523446629,0,0.285714285714286
"Phascolarctobacterium","patient FALSE .",3,0,0,0,0
"Phascolarctobacterium","patient FALSE .",4,1.38715494520738e-05,3.39782180993644e-05,0,0.166666666666667
"Phascolarctobacterium","patient TRUE .",1,0.00227186834481631,0.00519363076762151,0,0.384615384615385
"Phascolarctobacterium","patient TRUE .",2,0.000846407508503568,0.00179116480700222,0,0.2
"Phascolarctobacterium","patient TRUE .",3,0.00277972364810286,0.00558758734090563,0,0.25
"Phascolarctobacterium","patient TRUE .",4,0.00469538780917662,0.00676973979914227,0,0.428571428571429
"Oscillibacter","1",1,0.00425630237513234,0.00588234008596342,0.00221586220515174,0.833333333333333
"Oscillibacter","1",2,0.00648176102627662,0.00685200586963272,0.00648176102627662,1
"Oscillibacter","patient FALSE .",1,0.00312127518145531,0.00410986741426475,0.00101193536741459,0.8
"Oscillibacter","patient FALSE .",2,0.00152824879124521,0.00193072909025897,0.00123406005758947,0.714285714285714
"Oscillibacter","patient FALSE .",3,0.000325352019262301,0.000329067446663834,0.000229239389198371,0.833333333333333
"Oscillibacter","patient FALSE .",4,0.000355756380926128,0.000354540474258168,0.000356089898264483,0.666666666666667
"Oscillibacter","patient TRUE .",1,0.00160340355146993,0.00223412616989286,0.00120590895387398,0.769230769230769
"Oscillibacter","patient TRUE .",2,0.000151344137833718,0.000291782989869577,0,0.3
"Oscillibacter","patient TRUE .",3,0.00236161669279766,0.00436349978032923,0.00079495979415464,0.75
"Oscillibacter","patient TRUE .",4,0.000844315932129153,0.00151821398228362,0.0002140541862883,0.571428571428571
"Turicibacter","1",1,0.000673589908599928,0.00143972135404405,4.2578557438474e-05,0.5
"Turicibacter","1",2,0.000606796116504854,0.00085813929755649,0.000606796116504854,0.5
"Turicibacter","patient FALSE .",1,0.00201538444174035,0.00388860999965428,0,0.4
"Turicibacter","patient FALSE .",2,5.89344648750589e-05,0.000155925937710077,0,0.142857142857143
"Turicibacter","patient FALSE .",3,0.000337485235867389,0.000534646415682543,0,0.333333333333333
"Turicibacter","patient FALSE .",4,0.0143947745157293,0.0350833871714177,4.16146483562214e-05,0.5
"Turicibacter","patient TRUE .",1,0.000257986622597046,0.000617385865504731,0,0.384615384615385
"Turicibacter","patient TRUE .",2,0.00376843771350102,0.0105580225666625,0,0.3
"Turicibacter","patient TRUE .",3,0.000599500237813101,0.00143756495062799,0,0.375
"Turicibacter","patient TRUE .",4,0.000144684919609345,0.000239184239331597,7.69171602184447e-05,0.571428571428571
"Flavonifractor","1",1,0.00164559539389363,0.00309306609784873,0.00048977548977549,0.888888888888889
"Flavonifractor","1",2,0.00154092447523557,0.00125336089875517,0.00154092447523557,1
"Flavonifractor","patient FALSE .",1,0.00236886802764768,0.00314186401511363,0.00116285752018049,0.9
"Flavonifractor","patient FALSE .",2,0.00167739763120724,0.00210688737937998,0.000971817298347911,0.857142857142857
"Flavonifractor","patient FALSE .",3,0.00387463053299275,0.00741127289444682,0.00128420459085437,0.833333333333333
"Flavonifractor","patient FALSE .",4,0.00397686794111711,0.0063100756521187,0.00159385166545768,1
"Flavonifractor","patient TRUE .",1,0.00160406530390903,0.00172278761737192,0.00153550863723608,0.692307692307692
"Flavonifractor","patient TRUE .",2,0.00181975973809165,0.00319143278105899,0.00045132913070757,0.8
"Flavonifractor","patient TRUE .",3,0.00105609843937414,0.00093156791398033,0.000961094772953784,0.875
"Flavonifractor","patient TRUE .",4,0.000856027499136497,0.000731393878357701,0.000489266711516115,0.857142857142857
"Odoribacter","1",1,0.00351475551737219,0.00645961311359649,4.40683941477173e-05,0.5
"Odoribacter","1",2,0,0,0,0
"Odoribacter","patient FALSE .",1,0.00278828154753695,0.005944102518737,0,0.4
"Odoribacter","patient FALSE .",2,0.00195258914365558,0.00333628431438981,0,0.285714285714286
"Odoribacter","patient FALSE .",3,1.98200340904586e-05,4.85489702061914e-05,0,0.166666666666667
"Odoribacter","patient FALSE .",4,0.00169564326978557,0.00269129872053061,0,0.333333333333333
"Odoribacter","patient TRUE .",1,0.00126391811585906,0.00418522500757848,0,0.153846153846154
"Odoribacter","patient TRUE .",2,0.000253464008110848,0.000801523570505672,0,0.1
"Odoribacter","patient TRUE .",3,0.000239604836331466,0.000677704818300289,0,0.125
"Odoribacter","patient TRUE .",4,0.000830379099996806,0.00219697659249718,0,0.142857142857143
"Unclassified_Burkholderiales","1",1,0.00141893604933237,0.00366931207480059,0,0.222222222222222
"Unclassified_Burkholderiales","1",2,0,0,0,0
"Unclassified_Burkholderiales","patient FALSE .",1,0.00163336625389349,0.00516515761556029,0,0.1
"Unclassified_Burkholderiales","patient FALSE .",2,0,0,0,0
"Unclassified_Burkholderiales","patient FALSE .",3,0,0,0,0
"Unclassified_Burkholderiales","patient FALSE .",4,4.16146483562214e-05,0.000101934654298093,0,0.166666666666667
"Unclassified_Burkholderiales","patient TRUE .",1,0.00137761542208338,0.00339393919983801,0,0.230769230769231
"Unclassified_Burkholderiales","patient TRUE .",2,0.00558957799799577,0.0176757976328307,0,0.1
"Unclassified_Burkholderiales","patient TRUE .",3,9.21557062813329e-06,2.60655699346265e-05,0,0.125
"Unclassified_Burkholderiales","patient TRUE .",4,0,0,0,0
