".record.id","feature","l2fc"
"MG10.patient","Odoribacter",-35.2531837255418
"MG13.patient","Odoribacter",6.7658390820828
"MG14.patient","Odoribacter",0
"MG16.patient","Odoribacter",-39.6414760249892
"MG17.patient","Odoribacter",-6.50256540675117
"MG19.patient","Odoribacter",0
"MG2.patient","Odoribacter",-33.1198305730087
"MG21.patient","Odoribacter",-0.427580273386318
"MG22.patient","Odoribacter",-1.31857420305421
"MG23.patient","Odoribacter",0
"MG25.patient","Odoribacter",-36.9586065637142
"MG3.patient","Odoribacter",0
"MG4.patient","Odoribacter",0
"MG6.patient","Odoribacter",39.5121901321719
"MG8.patient","Odoribacter",-37.9770738069474
"MG1.patient","Klebsiella",0
"MG10.patient","Klebsiella",0
"MG13.patient","Klebsiella",-34.6936024921401
"MG14.patient","Klebsiella",0
"MG16.patient","Klebsiella",32.8181974432409
"MG17.patient","Klebsiella",38.1692911335399
"MG19.patient","Klebsiella",0
"MG2.patient","Klebsiella",0
"MG21.patient","Klebsiella",33.6104694659429
"MG22.patient","Klebsiella",0
"MG23.patient","Klebsiella",0
"MG25.patient","Klebsiella",0
"MG3.patient","Klebsiella",0
"MG4.patient","Klebsiella",0
"MG6.patient","Klebsiella",1.06670424400597
"MG8.patient","Klebsiella",0
"MG1.patient","Barnesiella",-35.8852303064822
"MG10.patient","Barnesiella",-35.5751117085923
"MG13.patient","Barnesiella",0.047042952217339
"MG14.patient","Barnesiella",0
"MG16.patient","Barnesiella",-36.6059380041551
"MG17.patient","Barnesiella",32.1920225342472
"MG19.patient","Barnesiella",0
"MG2.patient","Barnesiella",-35.1198304179684
"MG21.patient","Barnesiella",-0.470136459846074
"MG22.patient","Barnesiella",0
"MG23.patient","Barnesiella",0
"MG25.patient","Barnesiella",-4.96218063308911
"MG3.patient","Barnesiella",-31.2681838019872
"MG4.patient","Barnesiella",0
"MG6.patient","Barnesiella",-0.132597477824509
"MG8.patient","Barnesiella",0
"MG1.patient","Unclassified_Prevotellaceae",-34.470193217585
"MG10.patient","Unclassified_Prevotellaceae",0
"MG13.patient","Unclassified_Prevotellaceae",-1.55170715129446
"MG14.patient","Unclassified_Prevotellaceae",0
"MG16.patient","Unclassified_Prevotellaceae",0
"MG17.patient","Unclassified_Prevotellaceae",-4.8145306153112
"MG19.patient","Unclassified_Prevotellaceae",0
"MG2.patient","Unclassified_Prevotellaceae",-40.1964580010571
"MG21.patient","Unclassified_Prevotellaceae",40.0026430669024
"MG22.patient","Unclassified_Prevotellaceae",0
"MG23.patient","Unclassified_Prevotellaceae",0
"MG25.patient","Unclassified_Prevotellaceae",-35.7569744173185
"MG3.patient","Unclassified_Prevotellaceae",-0.375564363897965
"MG4.patient","Unclassified_Prevotellaceae",0
"MG6.patient","Unclassified_Prevotellaceae",0
"MG8.patient","Unclassified_Prevotellaceae",0
"MG1.patient","Coprococcus",0
"MG10.patient","Coprococcus",-34.8381463132534
"MG13.patient","Coprococcus",-4.78584638752907
"MG14.patient","Coprococcus",-32.5695678624666
"MG16.patient","Coprococcus",-40.0117859837895
"MG17.patient","Coprococcus",-0.381573447328018
"MG19.patient","Coprococcus",-33.4938938921455
"MG2.patient","Coprococcus",-3.90307573315183
"MG21.patient","Coprococcus",-32.5887869513763
"MG22.patient","Coprococcus",34.7557661574063
"MG23.patient","Coprococcus",-35.7913587722394
"MG25.patient","Coprococcus",-38.3892276679224
"MG3.patient","Coprococcus",1.2093981316894
"MG4.patient","Coprococcus",2.47709551790713
"MG6.patient","Coprococcus",-0.826375479847791
"MG8.patient","Coprococcus",0
"MG1.patient","Flavonifractor",-2.82856314256336
"MG10.patient","Flavonifractor",-33.2531839120305
"MG13.patient","Flavonifractor",32.3483281102793
"MG14.patient","Flavonifractor",2.80893692155464
"MG16.patient","Flavonifractor",0.797220358578807
"MG17.patient","Flavonifractor",1.94035441406729
"MG19.patient","Flavonifractor",-35.8158215705974
"MG2.patient","Flavonifractor",2.09183546592591
"MG21.patient","Flavonifractor",2.08057488229336
"MG22.patient","Flavonifractor",0.173276676708777
"MG23.patient","Flavonifractor",-0.662408246464942
"MG25.patient","Flavonifractor",-33.4350467062542
"MG3.patient","Flavonifractor",1.47243240840163
"MG4.patient","Flavonifractor",2.89213249508276
"MG6.patient","Flavonifractor",2.50726010855608
"MG8.patient","Flavonifractor",0.263341145169947
"MG1.patient","Catenibacterium",0
"MG10.patient","Catenibacterium",0
"MG13.patient","Catenibacterium",-37.5300991817905
"MG14.patient","Catenibacterium",0
"MG16.patient","Catenibacterium",0
"MG17.patient","Catenibacterium",-41.0575966563451
"MG19.patient","Catenibacterium",0
"MG2.patient","Catenibacterium",0
"MG21.patient","Catenibacterium",38.0698912361294
"MG22.patient","Catenibacterium",0
"MG23.patient","Catenibacterium",0
"MG25.patient","Catenibacterium",0
"MG3.patient","Catenibacterium",0
"MG4.patient","Catenibacterium",0
"MG6.patient","Catenibacterium",0
"MG8.patient","Catenibacterium",0
