"feature","Drug.Before.Diet","Sample.type.1","mean","sd","median","incidence"
"6434","DrugBefore_NO","control",50.9376893938889,9.1859766553175,47.8501241952652,1
"6434","DrugBefore_NO","patient.after.diet",44.9778329794707,4.539368474402,45.2397030232316,1
"6434","DrugBefore_NO","patient.before.diet",43.8927220635772,12.4203689411442,42.3803892854128,1
"6434","DrugBefore_YES","control",39.0690547191948,NA,39.0690547191948,1
"6434","DrugBefore_YES","patient.after.diet",37.1954965873694,7.70555260194058,38.1047276231325,1
"6434","DrugBefore_YES","patient.before.diet",36.5983741050367,5.84209256920481,36.5865626256011,1
"6459","DrugBefore_NO","control",50.9776638467826,9.19195408659626,47.8828009482192,1
"6459","DrugBefore_NO","patient.after.diet",45.0179271588724,4.54337329700648,45.2786297060354,1
"6459","DrugBefore_NO","patient.before.diet",43.9333222321153,12.4390397432357,42.4153818482334,1
"6459","DrugBefore_YES","control",39.1165682823859,NA,39.1165682823859,1
"6459","DrugBefore_YES","patient.after.diet",37.4253904260637,7.91725107120891,38.5389436115744,1
"6459","DrugBefore_YES","patient.before.diet",36.6267690721194,5.84705623246196,36.6187876778001,1
"6766.72413793103","DrugBefore_NO","control",49.853202702234,8.71952117993874,48.1989240366434,1
"6766.72413793103","DrugBefore_NO","patient.after.diet",45.5011505960148,4.59254687045059,45.7484953219875,1
"6766.72413793103","DrugBefore_NO","patient.before.diet",44.4248506771185,12.6687547248666,42.8376283268093,1
"6766.72413793103","DrugBefore_YES","control",39.694560485912,NA,39.694560485912,1
"6766.72413793103","DrugBefore_YES","patient.after.diet",37.7883408574261,7.97250217523895,38.9809542790016,1
"6766.72413793103","DrugBefore_YES","patient.before.diet",36.9680332422804,5.90740903882743,37.0072505917945,1
"6972","DrugBefore_NO","control",50.1426665793677,8.739881645348,48.4805183046883,1
"6972","DrugBefore_NO","patient.after.diet",45.8122937916624,4.62503425030317,46.0517795942791,1
"6972","DrugBefore_NO","patient.before.diet",44.7435534370374,12.8213793479504,43.1100087391115,1
"6972","DrugBefore_YES","control",40.0718176643085,NA,40.0718176643085,1
"6972","DrugBefore_YES","patient.after.diet",38.0213081403518,8.00833628787802,39.2651911804158,1
"6972","DrugBefore_YES","patient.before.diet",37.1867608660361,5.94697449275183,37.2573249297914,1
"7279","DrugBefore_NO","control",49.583575394503,9.17558920281824,48.5351188928721,1
"7279","DrugBefore_NO","patient.after.diet",46.2636761730341,4.67317082431292,46.4929020407718,1
"7279","DrugBefore_NO","patient.before.diet",45.2090801270302,13.0496419319556,43.5058455049934,1
"7279","DrugBefore_YES","control",40.6258966927256,NA,40.6258966927256,1
"7279","DrugBefore_YES","patient.after.diet",38.3582208397849,8.06072558949474,39.6765931376022,1
"7279","DrugBefore_YES","patient.before.diet",37.5025092135691,6.00577096584685,37.6197551181966,1
"7436","DrugBefore_NO","control",49.7906279805521,9.18881276381199,48.7481201093085,1
"7436","DrugBefore_NO","patient.after.diet",46.4881322789335,4.69749535217231,46.7128034585353,1
"7436","DrugBefore_NO","patient.before.diet",45.4419960606064,13.1662718042273,43.7029763539531,1
"7436","DrugBefore_YES","control",40.9042899127245,NA,40.9042899127245,1
"7436","DrugBefore_YES","patient.after.diet",38.4141472782345,8.35815606124121,39.568938895918,1
"7436","DrugBefore_YES","patient.before.diet",37.6587713759363,6.03578121390284,37.7997177175166,1
"7756","DrugBefore_NO","control",50.200363846306,9.21263729334433,49.1709410621816,1
"7756","DrugBefore_NO","patient.after.diet",46.9330802381006,4.74634068840052,47.149912743357,1
"7756","DrugBefore_NO","patient.before.diet",45.9065528907054,13.4038557733827,44.0943071937768,1
"7756","DrugBefore_YES","control",41.4614994053657,NA,41.4614994053657,1
"7756","DrugBefore_YES","patient.after.diet",38.7410066161587,8.41176716659645,39.9942390140919,1
"7756","DrugBefore_YES","patient.before.diet",39.5395766315441,6.39717414522385,43.062438093788,1
"7775","DrugBefore_NO","control",50.4626693902632,10.2807637233926,49.3593537228001,1
"7775","DrugBefore_NO","patient.after.diet",46.958990186981,4.7492069828957,47.1754183268375,1
"7775","DrugBefore_NO","patient.before.diet",45.9337214761262,13.417958879201,44.1171164931882,1
"7775","DrugBefore_YES","control",41.4941571576312,NA,41.4941571576312,1
"7775","DrugBefore_YES","patient.after.diet",38.7600006176112,8.41490806159486,40.0188998256818,1
"7775","DrugBefore_YES","patient.before.diet",39.5586730234529,6.40060839434477,43.0896132314572,1
"7894.34482758621","DrugBefore_NO","control",50.6006687681308,10.2912170324183,49.4676116416115,1
"7894.34482758621","DrugBefore_NO","patient.after.diet",47.1200162283766,4.76706613571339,47.3340680523361,1
"7894.34482758621","DrugBefore_NO","patient.before.diet",45.0931017310159,14.8451207086951,40.0403270321651,1
"7894.34482758621","DrugBefore_YES","control",41.6976203586916,NA,41.6976203586916,1
"7894.34482758621","DrugBefore_YES","patient.after.diet",38.8779492979102,8.43447883713405,40.1718880560029,1
"7894.34482758621","DrugBefore_YES","patient.before.diet",39.6773662592258,6.42200944616641,43.2590466415786,1
"8409","DrugBefore_NO","control",51.1744565203821,10.3298486697178,49.9145588356313,1
"8409","DrugBefore_NO","patient.after.diet",47.7931718551417,4.84234649978669,48.0000810369973,1
"8409","DrugBefore_NO","patient.before.diet",45.8231585553915,15.2883690883521,40.3871981272623,1
"8409","DrugBefore_YES","control",42.556996269763,NA,42.556996269763,1
"8409","DrugBefore_YES","patient.after.diet",39.3692879098935,8.51734219530171,40.8059243117876,1
"8409","DrugBefore_YES","patient.before.diet",40.1738856227937,6.51296171370074,43.8901668879168,1
"8839","DrugBefore_NO","control",51.6269394910729,10.3550353096731,50.2639684650972,1
"8839","DrugBefore_NO","patient.after.diet",47.5224474034331,5.2650137547199,48.2628948803896,1
"8839","DrugBefore_NO","patient.before.diet",46.413146244516,15.6596303296753,40.6654450014546,1
"8839","DrugBefore_YES","control",43.2486964205931,NA,43.2486964205931,1
"8839","DrugBefore_YES","patient.after.diet",39.7576908076165,8.58458674706961,41.2781688658896,1
"8839","DrugBefore_YES","patient.before.diet",40.5688481252072,6.58773548465504,44.1792911920581,1
"9021.96551724138","DrugBefore_NO","control",51.8128469598184,10.364111179665,50.4069001737117,1
"9021.96551724138","DrugBefore_NO","patient.after.diet",47.7416276389453,5.29430081215749,48.5137475607897,1
"9021.96551724138","DrugBefore_NO","patient.before.diet",46.6592650775861,15.8180470686735,40.7809157323048,1
"9021.96551724138","DrugBefore_YES","control",43.5360714377117,NA,43.5360714377117,1
"9021.96551724138","DrugBefore_YES","patient.after.diet",39.3269929002218,8.61704432666955,40.9188632077381,1
"9021.96551724138","DrugBefore_YES","patient.before.diet",40.7319787982374,6.61947701555708,44.2951315156454,1
"9179","DrugBefore_NO","control",51.9693737512988,10.371207091187,50.5270046361748,1
"9179","DrugBefore_NO","patient.after.diet",47.9266254867893,5.31902564755425,48.7257863183113,1
"9179","DrugBefore_NO","patient.before.diet",46.8681778235762,15.9541829086671,40.8786318789752,1
"9179","DrugBefore_YES","control",43.7793263662683,NA,43.7793263662683,1
"9179","DrugBefore_YES","patient.after.diet",39.4601599849133,8.64126805872251,41.016684349757,1
"9179","DrugBefore_YES","patient.before.diet",40.8697051706325,6.64674166861353,44.3912749648209,1
"9433","DrugBefore_NO","control",52.2170884132514,10.3814652774056,50.7166936794591,1
"9433","DrugBefore_NO","patient.after.diet",48.2202382466052,5.35825503266595,49.062879794417,1
"9433","DrugBefore_NO","patient.before.diet",40.5729526912675,7.47520953115397,38.8197228211736,1
"9433","DrugBefore_YES","control",44.166493790304,NA,44.166493790304,1
"9433","DrugBefore_YES","patient.after.diet",39.6710713631542,8.6802162672817,41.170479091098,1
"9433","DrugBefore_YES","patient.before.diet",41.0883507995653,6.69101564259779,44.5407468079786,1
"10149.5862068966","DrugBefore_NO","control",52.8828387969226,10.403772533926,51.2247926336039,1
"10149.5862068966","DrugBefore_NO","patient.after.diet",49.0141929620745,5.46406149349918,49.9777160397842,1
"10149.5862068966","DrugBefore_NO","patient.before.diet",41.2148349843633,7.66123424340676,39.3310749993138,1
"10149.5862068966","DrugBefore_YES","control",45.2175456816567,NA,45.2175456816567,1
"10149.5862068966","DrugBefore_YES","patient.after.diet",39.7506847786156,8.94829089041966,41.5197356935791,1
"10149.5862068966","DrugBefore_YES","patient.before.diet",41.6798172613124,6.81825035003082,44.9251369222523,1
"10218","DrugBefore_NO","control",52.9436258267045,10.4054767507292,51.2711001555531,1
"10218","DrugBefore_NO","patient.after.diet",49.0870128252103,5.47373539479454,50.0618548190485,1
"10218","DrugBefore_NO","patient.before.diet",41.2735867178666,7.67819777601664,39.3780596177558,1
"10218","DrugBefore_YES","control",45.3140637621407,NA,45.3140637621407,1
"10218","DrugBefore_YES","patient.after.diet",39.80247465593,8.95914402129286,41.5786345657301,1
"10218","DrugBefore_YES","patient.before.diet",41.7340738439293,6.83056612983442,44.9589011425024,1
"10302","DrugBefore_NO","control",53.0181934816497,10.4075020376301,51.327892875884,1
"10302","DrugBefore_NO","patient.after.diet",48.8636518909041,6.67464289298164,50.2157149698585,1
"10302","DrugBefore_NO","patient.before.diet",41.3456751745506,7.69899070758301,39.4357527963376,1
"10302","DrugBefore_YES","control",45.4325442417774,NA,45.4325442417774,1
"10302","DrugBefore_YES","patient.after.diet",39.8660155866841,8.97254616156913,41.6510230554717,1
"10302","DrugBefore_YES","patient.before.diet",41.8006819810615,6.84585340843992,45,1
"10811","DrugBefore_NO","control",53.4583652677399,10.4181945380773,51.6629366589931,1
"10811","DrugBefore_NO","patient.after.diet",49.3430791304901,6.74608191597689,50.7631718543483,1
"10811","DrugBefore_NO","patient.before.diet",41.7713166447803,7.82115942726435,39.7773922253947,1
"10811","DrugBefore_YES","control",46.1329571334384,NA,46.1329571334384,1
"10811","DrugBefore_YES","patient.after.diet",40.2412116065582,9.05370859044698,41.7635277107089,1
"10811","DrugBefore_YES","patient.before.diet",40.6747687763154,9.0815906381366,40.6747687763154,1
"11277.2068965517","DrugBefore_NO","control",53.8453053860177,10.42631620736,51.9573199270506,1
"11277.2068965517","DrugBefore_NO","patient.after.diet",53.4799702595107,3.1527142011847,53.4799702595107,1
"11277.2068965517","DrugBefore_NO","patient.before.diet",42.1449211654889,7.92724927474127,40.0787328575739,1
"11277.2068965517","DrugBefore_YES","control",46.748187215165,NA,46.748187215165,1
"11277.2068965517","DrugBefore_YES","patient.after.diet",40.5709099653719,9.12807739115372,41.8371631765779,1
"11277.2068965517","DrugBefore_YES","patient.before.diet",41.0985041327676,9.29226822876091,41.0985041327676,1
"11346","DrugBefore_NO","control",53.9014102674871,10.4274377133124,52,1
"11346","DrugBefore_NO","patient.after.diet",53.5475695015746,3.1476565872132,53.5475695015746,1
"11346","DrugBefore_NO","patient.before.diet",42.1989893614032,7.94248962504055,40.1224623448905,1
"11346","DrugBefore_YES","control",46.8371986777869,NA,46.8371986777869,1
"11346","DrugBefore_YES","patient.after.diet",40.6186807033603,9.13910395667799,41.8470285070629,1
"11346","DrugBefore_YES","patient.before.diet",41.1604940337384,9.32361723635115,41.1604940337384,1
"11549","DrugBefore_NO","control",54.5499363678359,11.9789900730402,50.2790204976738,1
"11549","DrugBefore_NO","patient.after.diet",53.7446105717321,3.13215603878545,53.7446105717321,1
"11549","DrugBefore_NO","patient.before.diet",42.3562422065908,7.98662577942017,40.2498237151648,1
"11549","DrugBefore_YES","control",47.0959843453592,NA,47.0959843453592,1
"11549","DrugBefore_YES","patient.after.diet",40.7577291814519,9.17157585362559,41.8746034994974,1
"11549","DrugBefore_YES","patient.before.diet",41.3418050454835,9.41610960560137,41.3418050454835,1
"11730","DrugBefore_NO","control",54.7022129794048,11.9799472387662,50.4157545845178,1
"11730","DrugBefore_NO","patient.after.diet",53.918067521974,3.11755936093641,53.918067521974,1
"11730","DrugBefore_NO","patient.before.diet",42.4942042582395,8.02509468360199,40.3617841948437,1
"11730","DrugBefore_YES","control",47.3228592194754,NA,47.3228592194754,1
"11730","DrugBefore_YES","patient.after.diet",40.8798796480857,9.2005746781613,41.8974396578141,1
"11730","DrugBefore_YES","patient.before.diet",34.7854104048794,NA,34.7854104048794,1
"11743","DrugBefore_NO","control",54.7130755026954,11.9800153216115,50.4254987811245,1
"11743","DrugBefore_NO","patient.after.diet",53.9304474312832,3.11648297788504,53.9304474312832,1
"11743","DrugBefore_NO","patient.before.diet",42.5040327451334,8.02782552549955,40.3697684373118,1
"11743","DrugBefore_YES","control",47.3390145765761,NA,47.3390145765761,1
"11743","DrugBefore_YES","patient.after.diet",40.6284733949609,9.56181969844144,41.8933277924174,1
"11743","DrugBefore_YES","patient.before.diet",34.792666738739,NA,34.792666738739,1
"11798","DrugBefore_NO","control",48.9963166220423,4.00569890208057,47.3746374253858,1
"11798","DrugBefore_NO","patient.after.diet",53.9827101689609,3.11188764633242,53.9827101689609,1
"11798","DrugBefore_NO","patient.before.diet",42.5454966769251,8.03933141571593,40.4034640133088,1
"11798","DrugBefore_YES","control",47.4071579283994,NA,47.4071579283994,1
"11798","DrugBefore_YES","patient.after.diet",40.6647873729044,9.57091499109221,41.9200367596171,1
"11798","DrugBefore_YES","patient.before.diet",34.8232853900411,NA,34.8232853900411,1
"12015","DrugBefore_NO","control",49.1743585230327,4.00061846294886,47.5168667835808,1
"12015","DrugBefore_NO","patient.after.diet",54.1871558250192,3.09310543076554,54.1871558250192,1
"12015","DrugBefore_NO","patient.before.diet",42.7072454881639,8.08397420104192,40.5350980477361,1
"12015","DrugBefore_YES","control",47.6727717226368,NA,47.6727717226368,1
"12015","DrugBefore_YES","patient.after.diet",40.2287376507702,9.85454850220123,41.930247389742,1
"12015","DrugBefore_YES","patient.before.diet",34.9428216454146,NA,34.9428216454146,1
"12404.8275862069","DrugBefore_NO","control",49.4879395205622,3.99160242384058,47.7664521637409,1
"12404.8275862069","DrugBefore_NO","patient.after.diet",56.7093755536374,NA,56.7093755536374,1
"12404.8275862069","DrugBefore_NO","patient.before.diet",42.990715173429,8.161178255974,40.7665454600667,1
"12404.8275862069","DrugBefore_YES","control",48.1372486336186,NA,48.1372486336186,1
"12404.8275862069","DrugBefore_YES","patient.after.diet",40.4749401556313,9.92147360681987,41.9693489748167,1
"12404.8275862069","DrugBefore_YES","patient.before.diet",35.1526924034576,NA,35.1526924034576,1
"12765","DrugBefore_NO","control",49.7705733637534,3.98347591809818,47.9904126165822,1
"12765","DrugBefore_NO","patient.after.diet",57.0095611437083,NA,57.0095611437083,1
"12765","DrugBefore_NO","patient.before.diet",43.2443978609197,8.22897171894568,40.9745374508159,1
"12765","DrugBefore_YES","control",48.5514771623879,NA,48.5514771623879,1
"12765","DrugBefore_YES","patient.after.diet",40.6966263288821,9.98378151092832,42,1
"12765","DrugBefore_YES","patient.before.diet",35.3409522187549,NA,35.3409522187549,1
"13001","DrugBefore_NO","control",49.9525399354369,3.97828224082041,48.1341168699934,1
"13001","DrugBefore_NO","patient.after.diet",57.2018990415197,NA,57.2018990415197,1
"13001","DrugBefore_NO","patient.before.diet",43.4066739617888,8.27159564707867,41.1080436987567,1
"13001","DrugBefore_YES","control",48.8155617350304,NA,48.8155617350304,1
"13001","DrugBefore_YES","patient.after.diet",40.7213918706417,10.5591642797898,42.452265773306,1
"13001","DrugBefore_YES","patient.before.diet",35.4616167363435,NA,35.4616167363435,1
"13163","DrugBefore_NO","control",50.0760097661853,3.97478844628488,48.231413111294,1
"13163","DrugBefore_NO","patient.after.diet",57.3319831703342,NA,57.3319831703342,1
"13163","DrugBefore_NO","patient.before.diet",43.5162640223113,8.30001715332178,41.1984178336584,1
"13163","DrugBefore_YES","control",48.9934527922344,NA,48.9934527922344,1
"13163","DrugBefore_YES","patient.after.diet",40.6796863299189,11.2218111585897,43.027628661965,1
"13163","DrugBefore_YES","patient.before.diet",35.5432178150295,NA,35.5432178150295,1
"13419","DrugBefore_NO","control",50.2688436879624,3.96939884111416,48.3830377715449,1
"13419","DrugBefore_NO","patient.after.diet",57.5344493445519,NA,57.5344493445519,1
"13419","DrugBefore_NO","patient.before.diet",43.8768262655066,10.2080625513177,39.5627812724839,1
"13419","DrugBefore_YES","control",49.2689924134313,NA,49.2689924134313,1
"13419","DrugBefore_YES","patient.after.diet",40.836202645869,11.2728078281502,43.2186992390636,1
"13419","DrugBefore_YES","patient.before.diet",35.6701745866027,NA,35.6701745866027,1
"13532.4482758621","DrugBefore_NO","control",50.3531074096863,3.9670748385639,48.4491708903696,1
"13532.4482758621","DrugBefore_NO","patient.after.diet",57.6226502576247,NA,57.6226502576247,1
"13532.4482758621","DrugBefore_NO","patient.before.diet",43.9587559737451,10.2300434804403,39.6351636301829,1
"13532.4482758621","DrugBefore_YES","control",49.3884617581275,NA,49.3884617581275,1
"13532.4482758621","DrugBefore_YES","patient.after.diet",40.2602125456358,11.8970992225316,41.7729036525745,1
"13532.4482758621","DrugBefore_YES","patient.before.diet",35.7254512310015,NA,35.7254512310015,1
"13564","DrugBefore_NO","control",50.3768773816051,3.96642313112764,48.4678132009926,1
"13564","DrugBefore_NO","patient.after.diet",57.6475005570081,NA,57.6475005570081,1
"13564","DrugBefore_NO","patient.before.diet",43.981818290725,10.2361893848312,39.655566358212,1
"13564","DrugBefore_YES","control",49.4220552349337,NA,49.4220552349337,1
"13564","DrugBefore_YES","patient.after.diet",40.2797989358477,11.9042025168895,41.7944471361562,1
"13564","DrugBefore_YES","patient.before.diet",35.7410210330415,NA,35.7410210330415,1
"13650","DrugBefore_NO","control",50.4405606596993,3.96468605258767,48.5177305693517,1
"13650","DrugBefore_NO","patient.after.diet",57.7140119025233,NA,57.7140119025233,1
"13650","DrugBefore_NO","patient.before.diet",44.0434962303048,10.2525342587454,39.7101929856391,1
"13650","DrugBefore_YES","control",49.5118176404795,NA,49.5118176404795,1
"13650","DrugBefore_YES","patient.after.diet",37.5108036395684,9.56874137077249,40.3165710778328,1
"13650","DrugBefore_YES","patient.before.diet",35.7826830814839,NA,35.7826830814839,1
"13904","DrugBefore_NO","control",48.3481488619344,0.446176773215038,48.3481488619344,1
"13904","DrugBefore_NO","patient.after.diet",57.9081727051871,NA,57.9081727051871,1
"13904","DrugBefore_NO","patient.before.diet",44.2231175204349,10.2993435504165,39.869807228441,1
"13904","DrugBefore_YES","control",49.7725268711372,NA,49.7725268711372,1
"13904","DrugBefore_YES","patient.after.diet",37.6514082105058,9.61583417488787,40.470300727777,1
"13904","DrugBefore_YES","patient.before.diet",35.9042031541698,NA,35.9042031541698,1
"14131","DrugBefore_NO","control",48.5136665465102,0.393928941760874,48.5136665465102,1
"14131","DrugBefore_NO","patient.after.diet",58.0789059998045,NA,58.0789059998045,1
"14131","DrugBefore_NO","patient.before.diet",44.3804782637419,10.3393257953633,40.0103220101123,1
"14131","DrugBefore_YES","control",50,NA,50,1
"14131","DrugBefore_YES","patient.after.diet",37.8933987152449,10.5739194422609,42.1668815775003,1
"14131","DrugBefore_YES","patient.before.diet",36.0109088335841,NA,36.0109088335841,1
"14504","DrugBefore_NO","control",48.7820271251802,0.308260195799584,48.7820271251802,1
"14504","DrugBefore_NO","patient.after.diet",58.3540074314522,NA,58.3540074314522,1
"14504","DrugBefore_NO","patient.before.diet",44.6327006065857,10.4012316208165,40.2369836254437,1
"14504","DrugBefore_YES","control",NA,NA,NA,NA
"14504","DrugBefore_YES","patient.after.diet",38.1083876161773,10.6472665999735,42.402613899659,1
"14504","DrugBefore_YES","patient.before.diet",36.1824619218082,NA,36.1824619218082,1
"14660.0689655172","DrugBefore_NO","control",48.7003107788699,NA,48.7003107788699,1
"14660.0689655172","DrugBefore_NO","patient.after.diet",58.4671395594186,NA,58.4671395594186,1
"14660.0689655172","DrugBefore_NO","patient.before.diet",44.7358904059526,10.4257250520025,40.3302659763111,1
"14660.0689655172","DrugBefore_YES","control",NA,NA,NA,NA
"14660.0689655172","DrugBefore_YES","patient.after.diet",38.1967830032673,10.6777296272697,42.4991019875896,1
"14660.0689655172","DrugBefore_YES","patient.before.diet",36.2528490008972,NA,36.2528490008972,1
"15787.6896551724","DrugBefore_NO","control",49.6646922921354,NA,49.6646922921354,1
"15787.6896551724","DrugBefore_NO","patient.after.diet",59.2542401868976,NA,59.2542401868976,1
"15787.6896551724","DrugBefore_NO","patient.before.diet",45.4431938308187,10.5783439608846,40.979785069284,1
"15787.6896551724","DrugBefore_YES","control",NA,NA,NA,NA
"15787.6896551724","DrugBefore_YES","patient.after.diet",38.8109150350797,10.8945089068304,43.1618352241708,1
"15787.6896551724","DrugBefore_YES","patient.before.diet",36.7390991831141,NA,36.7390991831141,1
"16131","DrugBefore_NO","control",49.9513384192937,NA,49.9513384192937,1
"16131","DrugBefore_NO","patient.after.diet",59.4836517074818,NA,59.4836517074818,1
"16131","DrugBefore_NO","patient.before.diet",45.645181144724,10.6162456113211,41.1690926156769,1
"16131","DrugBefore_YES","control",NA,NA,NA,NA
"16131","DrugBefore_YES","patient.after.diet",38.9894474459165,10.959279366471,43.3518002139933,1
"16131","DrugBefore_YES","patient.before.diet",36.8794315943065,NA,36.8794315943065,1
"16473","DrugBefore_NO","control",50.2343816394792,NA,50.2343816394792,1
"16473","DrugBefore_NO","patient.after.diet",59.7081676297638,NA,59.7081676297638,1
"16473","DrugBefore_NO","patient.before.diet",49.6771434742994,11.7702965763311,49.6771434742994,1
"16473","DrugBefore_YES","control",NA,NA,NA,NA
"16473","DrugBefore_YES","patient.after.diet",39.16388831875,11.0233572839041,43.5361422629277,1
"16473","DrugBefore_YES","patient.before.diet",37.0160472739809,NA,37.0160472739809,1
"16915.3103448276","DrugBefore_NO","control",50.5963204917883,NA,50.5963204917883,1
"16915.3103448276","DrugBefore_NO","patient.after.diet",59.9923801278172,NA,59.9923801278172,1
"16915.3103448276","DrugBefore_NO","patient.before.diet",41.5885727498082,NA,41.5885727498082,1
"16915.3103448276","DrugBefore_YES","control",NA,NA,NA,NA
"16915.3103448276","DrugBefore_YES","patient.after.diet",39.3842554271776,11.1054470627402,43.7671394281245,1
"16915.3103448276","DrugBefore_YES","patient.before.diet",37.18787731236,NA,37.18787731236,1
"17001","DrugBefore_NO","control",50.6662571129623,NA,50.6662571129623,1
"17001","DrugBefore_NO","patient.after.diet",60.0469274805077,NA,60.0469274805077,1
"17001","DrugBefore_NO","patient.before.diet",41.6335152290874,NA,41.6335152290874,1
"17001","DrugBefore_YES","control",NA,NA,NA,NA
"17001","DrugBefore_YES","patient.after.diet",39.4264861642092,11.1213261877514,43.8111595181152,1
"17001","DrugBefore_YES","patient.before.diet",37.2207060180864,NA,37.2207060180864,1
"17414","DrugBefore_NO","control",51,NA,51,1
"17414","DrugBefore_NO","patient.after.diet",60.3055942523402,NA,60.3055942523402,1
"17414","DrugBefore_NO","patient.before.diet",41.8465237794657,NA,41.8465237794657,1
"17414","DrugBefore_YES","control",NA,NA,NA,NA
"17414","DrugBefore_YES","patient.after.diet",42.5373934474651,9.65239970052264,45.7188298726593,1
"17414","DrugBefore_YES","patient.before.diet",37.3756923667989,NA,37.3756923667989,1
"17754","DrugBefore_NO","control",NA,NA,NA,NA
"17754","DrugBefore_NO","patient.after.diet",60.514582953956,NA,60.514582953956,1
"17754","DrugBefore_NO","patient.before.diet",42.0184818570436,NA,42.0184818570436,1
"17754","DrugBefore_YES","control",NA,NA,NA,NA
"17754","DrugBefore_YES","patient.after.diet",42.7193244955609,9.69526685735877,45.8948411383919,1
"17754","DrugBefore_YES","patient.before.diet",37.5000502103219,NA,37.5000502103219,1
"17962","DrugBefore_NO","control",NA,NA,NA,NA
"17962","DrugBefore_NO","patient.after.diet",60.6407328727013,NA,60.6407328727013,1
"17962","DrugBefore_NO","patient.before.diet",42.1222171245295,NA,42.1222171245295,1
"17962","DrugBefore_YES","control",NA,NA,NA,NA
"17962","DrugBefore_YES","patient.after.diet",41.7541033228826,10.8769796721129,44.2834314373591,1
"17962","DrugBefore_YES","patient.before.diet",37.5747281959669,NA,37.5747281959669,1
"18042.9310344828","DrugBefore_NO","control",NA,NA,NA,NA
"18042.9310344828","DrugBefore_NO","patient.after.diet",60.6895164785049,NA,60.6895164785049,1
"18042.9310344828","DrugBefore_NO","patient.before.diet",42.162320349906,NA,42.162320349906,1
"18042.9310344828","DrugBefore_YES","control",NA,NA,NA,NA
"18042.9310344828","DrugBefore_YES","patient.after.diet",40.3793339378222,12.8764670115073,42.6028460597191,1
"18042.9310344828","DrugBefore_YES","patient.before.diet",37.6035273106462,NA,37.6035273106462,1
"19170.5517241379","DrugBefore_NO","control",NA,NA,NA,NA
"19170.5517241379","DrugBefore_NO","patient.after.diet",61.3498064178707,NA,61.3498064178707,1
"19170.5517241379","DrugBefore_NO","patient.before.diet",42.7045297371682,NA,42.7045297371682,1
"19170.5517241379","DrugBefore_YES","control",NA,NA,NA,NA
"19170.5517241379","DrugBefore_YES","patient.after.diet",40.9261615636596,13.0722679147174,43.0841712727061,1
"19170.5517241379","DrugBefore_YES","patient.before.diet",37.9888051537591,NA,37.9888051537591,1
"19462","DrugBefore_NO","control",NA,NA,NA,NA
"19462","DrugBefore_NO","patient.after.diet",61.514617732054,NA,61.514617732054,1
"19462","DrugBefore_NO","patient.before.diet",42.8397440976681,NA,42.8397440976681,1
"19462","DrugBefore_YES","control",NA,NA,NA,NA
"19462","DrugBefore_YES","patient.after.diet",41.0620826052156,13.1233909726222,43.2026469143827,1
"19462","DrugBefore_YES","patient.before.diet",38.0836277971464,NA,38.0836277971464,1
"19812","DrugBefore_NO","control",NA,NA,NA,NA
"19812","DrugBefore_NO","patient.after.diet",61.709976312503,NA,61.709976312503,1
"19812","DrugBefore_NO","patient.before.diet",43,NA,43,1
"19812","DrugBefore_YES","control",NA,NA,NA,NA
"19812","DrugBefore_YES","patient.after.diet",48.2811577019088,6.98470534519069,48.2811577019088,1
"19812","DrugBefore_YES","patient.before.diet",38.1953199050626,NA,38.1953199050626,1
"20298.1724137931","DrugBefore_NO","control",NA,NA,NA,NA
"20298.1724137931","DrugBefore_NO","patient.after.diet",61.9761839811306,NA,61.9761839811306,1
"20298.1724137931","DrugBefore_NO","patient.before.diet",NA,NA,NA,NA
"20298.1724137931","DrugBefore_YES","control",NA,NA,NA,NA
"20298.1724137931","DrugBefore_YES","patient.after.diet",48.5377714042278,7.08072124873213,48.5377714042278,1
"20298.1724137931","DrugBefore_YES","patient.before.diet",38.346287812533,NA,38.346287812533,1
"20342","DrugBefore_NO","control",NA,NA,NA,NA
"20342","DrugBefore_NO","patient.after.diet",62,NA,62,1
"20342","DrugBefore_NO","patient.before.diet",NA,NA,NA,NA
"20342","DrugBefore_YES","control",NA,NA,NA,NA
"20342","DrugBefore_YES","patient.after.diet",48.5607533005366,7.08946142627561,48.5607533005366,1
"20342","DrugBefore_YES","patient.before.diet",38.3597251832477,NA,38.3597251832477,1
"21425.7931034483","DrugBefore_NO","control",NA,NA,NA,NA
"21425.7931034483","DrugBefore_NO","patient.after.diet",NA,NA,NA,NA
"21425.7931034483","DrugBefore_NO","patient.before.diet",NA,NA,NA,NA
"21425.7931034483","DrugBefore_YES","control",NA,NA,NA,NA
"21425.7931034483","DrugBefore_YES","patient.after.diet",49.114416490887,7.30707363577659,49.114416490887,1
"21425.7931034483","DrugBefore_YES","patient.before.diet",38.679268161253,NA,38.679268161253,1
"22553.4137931034","DrugBefore_NO","control",NA,NA,NA,NA
"22553.4137931034","DrugBefore_NO","patient.after.diet",NA,NA,NA,NA
"22553.4137931034","DrugBefore_NO","patient.before.diet",NA,NA,NA,NA
"22553.4137931034","DrugBefore_YES","control",NA,NA,NA,NA
"22553.4137931034","DrugBefore_YES","patient.after.diet",49.6661313404118,7.53743438115367,49.6661313404118,1
"22553.4137931034","DrugBefore_YES","patient.before.diet",38.98963072203,NA,38.98963072203,1
"22592","DrugBefore_NO","control",NA,NA,NA,NA
