".record.id","DietStatus","feature","Richness"
"SM12","before.diet","3642",180.755845799664
"SM13","before.diet","3642",NA
"SM14","before.diet","3642",NA
"SM17","before.diet","3642",NA
"SM19","after.diet","3642",NA
"SM2","before.diet","3642",124.130356757631
"SM23","after.diet","3642",NA
"SM3","after.diet","3642",244.716156016367
"SM33","before.diet","3642",NA
"SM38","after.diet","3642",94.0994907682715
"SM41","before.diet","3642",NA
"SM45","after.diet","3642",2.69930870833874
"SM49","before.diet","3642",NA
"SM52","before.diet","3642",230.742995767538
"SM53","after.diet","3642",147.036186302143
"SM56","after.diet","3642",NA
"SM57","before.diet","3642",NA
"SM58","after.diet","3642",108.559171663594
"SM62","before.diet","3642",NA
"SM64","after.diet","3642",155.809805682347
"SM77","after.diet","3642",233.627140743867
"SM79","after.diet","3642",206.683835702504
"SM8","before.diet","3642",NA
"SM83","before.diet","3642",138
"SM84","before.diet","3642",206.191070833407
"SM86","after.diet","3642",NA
"SM87","before.diet","3642",NA
"SM88","after.diet","3642",171.082118899349
"SM9","after.diet","3642",NA
"SM90","after.diet","3642",NA
"SM96","before.diet","3642",171.973954856414
"SM1","before.diet","4463.93103448276",200.626968061651
"SM11","after.diet","4463.93103448276",189.262733510049
"SM12","before.diet","4463.93103448276",195.723574310205
"SM13","before.diet","4463.93103448276",NA
"SM14","before.diet","4463.93103448276",NA
"SM17","before.diet","4463.93103448276",NA
"SM19","after.diet","4463.93103448276",NA
"SM2","before.diet","4463.93103448276",133.652115608239
"SM23","after.diet","4463.93103448276",NA
"SM3","after.diet","4463.93103448276",264.814840902138
"SM33","before.diet","4463.93103448276",NA
"SM38","after.diet","4463.93103448276",100.29265091685
"SM41","before.diet","4463.93103448276",NA
"SM45","after.diet","4463.93103448276",2.85714285714158
"SM49","before.diet","4463.93103448276",NA
"SM52","before.diet","4463.93103448276",250.691349644855
"SM53","after.diet","4463.93103448276",157.371903066369
"SM56","after.diet","4463.93103448276",NA
"SM57","before.diet","4463.93103448276",NA
"SM58","after.diet","4463.93103448276",117.740728328926
"SM62","before.diet","4463.93103448276",NA
"SM64","after.diet","4463.93103448276",170.188490606227
"SM77","after.diet","4463.93103448276",254.310445489324
"SM79","after.diet","4463.93103448276",224.984712633859
"SM8","before.diet","4463.93103448276",NA
"SM83","before.diet","4463.93103448276",NA
"SM84","before.diet","4463.93103448276",222.565195046869
"SM86","after.diet","4463.93103448276",NA
"SM87","before.diet","4463.93103448276",NA
"SM88","after.diet","4463.93103448276",184.855904342325
"SM9","after.diet","4463.93103448276",NA
"SM90","after.diet","4463.93103448276",NA
"SM96","before.diet","4463.93103448276",185.04266261187
"SM1","before.diet","5208",212.355378788405
"SM11","after.diet","5208",200.975957071127
"SM12","before.diet","5208",207.725976338477
"SM13","before.diet","5208",NA
"SM14","before.diet","5208",NA
"SM17","before.diet","5208",NA
"SM19","after.diet","5208",NA
"SM2","before.diet","5208",141.199710559805
"SM23","after.diet","5208",NA
"SM3","after.diet","5208",280.745377954609
"SM33","before.diet","5208",NA
"SM38","after.diet","5208",105.195198975609
"SM41","before.diet","5208",NA
"SM45","after.diet","5208",3
"SM49","before.diet","5208",NA
"SM52","before.diet","5208",266.688767383905
"SM53","after.diet","5208",165.470113543784
"SM56","after.diet","5208",NA
"SM57","before.diet","5208",NA
"SM58","after.diet","5208",125.224345154422
"SM62","before.diet","5208",NA
"SM64","after.diet","5208",181.902116985405
"SM77","after.diet","5208",271.078839596171
"SM79","after.diet","5208",239.494810016979
"SM8","before.diet","5208",NA
"SM83","before.diet","5208",NA
"SM84","before.diet","5208",235.742893578521
"SM86","after.diet","5208",NA
"SM87","before.diet","5208",NA
"SM88","after.diet","5208",195.885602340973
"SM9","after.diet","5208",NA
"SM90","after.diet","5208",NA
"SM96","before.diet","5208",195.21823076647
"SM1","before.diet","5356.51724137931",214.552460451461
"SM11","after.diet","5356.51724137931",203.180831458279
"SM12","before.diet","5356.51724137931",209.985831332152
"SM13","before.diet","5356.51724137931",NA
"SM14","before.diet","5356.51724137931",NA
"SM17","before.diet","5356.51724137931",NA
"SM19","after.diet","5356.51724137931",NA
"SM2","before.diet","5356.51724137931",142.613017712029
"SM23","after.diet","5356.51724137931",NA
"SM3","after.diet","5356.51724137931",283.724146323654
"SM33","before.diet","5356.51724137931",NA
"SM38","after.diet","5356.51724137931",106.113378246528
"SM41","before.diet","5356.51724137931",NA
"SM45","after.diet","5356.51724137931",NA
"SM49","before.diet","5356.51724137931",NA
"SM52","before.diet","5356.51724137931",269.707677940373
"SM53","after.diet","5356.51724137931",166.977230645497
"SM56","after.diet","5356.51724137931",NA
"SM57","before.diet","5356.51724137931",NA
"SM58","after.diet","5356.51724137931",126.643426997009
"SM62","before.diet","5356.51724137931",NA
"SM64","after.diet","5356.51724137931",184.126764115761
"SM77","after.diet","5356.51724137931",274.254462987825
"SM79","after.diet","5356.51724137931",242.211562781146
"SM8","before.diet","5356.51724137931",NA
"SM83","before.diet","5356.51724137931",NA
"SM84","before.diet","5356.51724137931",238.230616810867
"SM86","after.diet","5356.51724137931",NA
"SM87","before.diet","5356.51724137931",NA
"SM88","after.diet","5356.51724137931",197.959892066676
"SM9","after.diet","5356.51724137931",NA
"SM90","after.diet","5356.51724137931",NA
"SM96","before.diet","5356.51724137931",197.106385545405
"SM1","before.diet","6174",225.830762044994
"SM11","after.diet","6174",214.565870500908
"SM12","before.diet","6174",221.661925728709
"SM13","before.diet","6174",NA
"SM14","before.diet","6174",NA
"SM17","before.diet","6174",NA
"SM19","after.diet","6174",NA
"SM2","before.diet","6174",149.879929925234
"SM23","after.diet","6174",NA
"SM3","after.diet","6174",299.006319719405
"SM33","before.diet","6174",NA
"SM38","after.diet","6174",110.837024107002
"SM41","before.diet","6174",NA
"SM45","after.diet","6174",NA
"SM49","before.diet","6174",NA
"SM52","before.diet","6174",285.369109365631
"SM53","after.diet","6174",174.682579587175
"SM56","after.diet","6174",NA
"SM57","before.diet","6174",NA
"SM58","after.diet","6174",134
"SM62","before.diet","6174",NA
"SM64","after.diet","6174",195.717772279817
"SM77","after.diet","6174",290.753702095286
"SM79","after.diet","6174",256.17800405828
"SM8","before.diet","6174",NA
"SM83","before.diet","6174",NA
"SM84","before.diet","6174",251.129582401968
"SM86","after.diet","6174",NA
"SM87","before.diet","6174",NA
"SM88","after.diet","6174",208.660851769178
"SM9","after.diet","6174",NA
"SM90","after.diet","6174",NA
"SM96","before.diet","6174",206.736821863697
"SM1","before.diet","6249.10344827586",226.806480394632
"SM11","after.diet","6249.10344827586",215.556770223174
"SM12","before.diet","6249.10344827586",222.678921537426
"SM13","before.diet","6249.10344827586",NA
"SM14","before.diet","6249.10344827586",NA
"SM17","before.diet","6249.10344827586",NA
"SM19","after.diet","6249.10344827586",NA
"SM2","before.diet","6249.10344827586",150.510260587344
"SM23","after.diet","6249.10344827586",NA
"SM3","after.diet","6249.10344827586",300.328901221395
"SM33","before.diet","6249.10344827586",NA
"SM38","after.diet","6249.10344827586",111.246992642744
"SM41","before.diet","6249.10344827586",NA
"SM45","after.diet","6249.10344827586",NA
"SM49","before.diet","6249.10344827586",NA
"SM52","before.diet","6249.10344827586",286.73948577328
"SM53","after.diet","6249.10344827586",175.347650612118
"SM56","after.diet","6249.10344827586",NA
"SM57","before.diet","6249.10344827586",NA
"SM58","after.diet","6249.10344827586",NA
"SM62","before.diet","6249.10344827586",NA
"SM64","after.diet","6249.10344827586",196.73492834526
"SM77","after.diet","6249.10344827586",292.197919258564
"SM79","after.diet","6249.10344827586",257.389205991787
"SM8","before.diet","6249.10344827586",NA
"SM83","before.diet","6249.10344827586",NA
"SM84","before.diet","6249.10344827586",252.257369234484
"SM86","after.diet","6249.10344827586",NA
"SM87","before.diet","6249.10344827586",NA
"SM88","after.diet","6249.10344827586",209.591457482284
"SM9","after.diet","6249.10344827586",NA
"SM90","after.diet","6249.10344827586",NA
"SM96","before.diet","6249.10344827586",207.566453799871
"SM1","before.diet","7141.68965517241",237.755860448658
"SM11","after.diet","7141.68965517241",226.754583579379
"SM12","before.diet","7141.68965517241",234.18334794857
"SM13","before.diet","7141.68965517241",NA
"SM14","before.diet","7141.68965517241",NA
"SM17","before.diet","7141.68965517241",NA
"SM19","after.diet","7141.68965517241",NA
"SM2","before.diet","7141.68965517241",157.614506936304
"SM23","after.diet","7141.68965517241",NA
"SM3","after.diet","7141.68965517241",315.203519743444
"SM33","before.diet","7141.68965517241",NA
"SM38","after.diet","7141.68965517241",115.870453055023
"SM41","before.diet","7141.68965517241",NA
"SM45","after.diet","7141.68965517241",NA
"SM49","before.diet","7141.68965517241",NA
"SM52","before.diet","7141.68965517241",302.3307791138
"SM53","after.diet","7141.68965517241",182.811320028136
"SM56","after.diet","7141.68965517241",NA
"SM57","before.diet","7141.68965517241",NA
"SM58","after.diet","7141.68965517241",NA
"SM62","before.diet","7141.68965517241",NA
"SM64","after.diet","7141.68965517241",208.321825382501
"SM77","after.diet","7141.68965517241",308.610433111074
"SM79","after.diet","7141.68965517241",271.036074586067
"SM8","before.diet","7141.68965517241",NA
"SM83","before.diet","7141.68965517241",NA
"SM84","before.diet","7141.68965517241",265.07625624565
"SM86","after.diet","7141.68965517241",NA
"SM87","before.diet","7141.68965517241",NA
"SM88","after.diet","7141.68965517241",220.100747758253
"SM9","after.diet","7141.68965517241",NA
"SM90","after.diet","7141.68965517241",NA
"SM96","before.diet","7141.68965517241",216.862832903761
"SM1","before.diet","8034.27586206897",247.618156852142
"SM11","after.diet","8034.27586206897",236.984148133533
"SM12","before.diet","8034.27586206897",244.715588790211
"SM13","before.diet","8034.27586206897",NA
"SM14","before.diet","8034.27586206897",NA
"SM17","before.diet","8034.27586206897",NA
"SM19","after.diet","8034.27586206897",NA
"SM2","before.diet","8034.27586206897",164.08077069293
"SM23","after.diet","8034.27586206897",NA
"SM3","after.diet","8034.27586206897",328.711237684133
"SM33","before.diet","8034.27586206897",NA
"SM38","after.diet","8034.27586206897",120.083120358785
"SM41","before.diet","8034.27586206897",NA
"SM45","after.diet","8034.27586206897",NA
"SM49","before.diet","8034.27586206897",NA
"SM52","before.diet","8034.27586206897",316.772922055908
"SM53","after.diet","8034.27586206897",189.561597847026
"SM56","after.diet","8034.27586206897",NA
"SM57","before.diet","8034.27586206897",NA
"SM58","after.diet","8034.27586206897",NA
"SM62","before.diet","8034.27586206897",NA
"SM64","after.diet","8034.27586206897",219.050389926642
"SM77","after.diet","8034.27586206897",323.747734384067
"SM79","after.diet","8034.27586206897",283.447037947287
"SM8","before.diet","8034.27586206897",NA
"SM83","before.diet","8034.27586206897",NA
"SM84","before.diet","8034.27586206897",276.932853932518
"SM86","after.diet","8034.27586206897",NA
"SM87","before.diet","8034.27586206897",NA
"SM88","after.diet","8034.27586206897",229.694237589842
"SM9","after.diet","8034.27586206897",NA
"SM90","after.diet","8034.27586206897",NA
"SM96","before.diet","8034.27586206897",225.252012859811
"SM1","before.diet","8839",255.748283982496
"SM11","after.diet","8839",245.540166427636
"SM12","before.diet","8839",253.543581677815
"SM13","before.diet","8839",NA
"SM14","before.diet","8839",NA
"SM17","before.diet","8839",NA
"SM19","after.diet","8839",NA
"SM2","before.diet","8839",169.47707261411
"SM23","after.diet","8839",NA
"SM3","after.diet","8839",340
"SM33","before.diet","8839",NA
"SM38","after.diet","8839",123.601953828064
"SM41","before.diet","8839",NA
"SM45","after.diet","8839",NA
"SM49","before.diet","8839",NA
"SM52","before.diet","8839",329.020453339318
"SM53","after.diet","8839",195.172846269676
"SM56","after.diet","8839",NA
"SM57","before.diet","8839",NA
"SM58","after.diet","8839",NA
"SM62","before.diet","8839",NA
"SM64","after.diet","8839",228.120586277242
"SM77","after.diet","8839",336.505800111972
"SM79","after.diet","8839",293.792936095841
"SM8","before.diet","8839",NA
"SM83","before.diet","8839",NA
"SM84","before.diet","8839",286.982266479942
"SM86","after.diet","8839",NA
"SM87","before.diet","8839",NA
"SM88","after.diet","8839",237.720546221574
"SM9","after.diet","8839",NA
"SM90","after.diet","8839",NA
"SM96","before.diet","8839",232.213215887173
"SM1","before.diet","8926.86206896552",256.597665549653
"SM11","after.diet","8926.86206896552",246.441218465129
"SM12","before.diet","8926.86206896552",254.474294201944
"SM13","before.diet","8926.86206896552",NA
"SM14","before.diet","8926.86206896552",NA
"SM17","before.diet","8926.86206896552",NA
"SM19","after.diet","8926.86206896552",NA
"SM2","before.diet","8926.86206896552",170.044859468408
"SM23","after.diet","8926.86206896552",NA
"SM3","after.diet","8926.86206896552",NA
"SM33","before.diet","8926.86206896552",NA
"SM38","after.diet","8926.86206896552",123.97238451292
"SM41","before.diet","8926.86206896552",NA
"SM45","after.diet","8926.86206896552",NA
"SM49","before.diet","8926.86206896552",NA
"SM52","before.diet","8926.86206896552",330.319650766934
"SM53","after.diet","8926.86206896552",195.762454932924
"SM56","after.diet","8926.86206896552",NA
"SM57","before.diet","8926.86206896552",NA
"SM58","after.diet","8926.86206896552",NA
"SM62","before.diet","8926.86206896552",NA
"SM64","after.diet","8926.86206896552",229.080501948131
"SM77","after.diet","8926.86206896552",337.85407007292
"SM79","after.diet","8926.86206896552",294.880821647528
"SM8","before.diet","8926.86206896552",NA
"SM83","before.diet","8926.86206896552",NA
"SM84","before.diet","8926.86206896552",288.048407786138
"SM86","after.diet","8926.86206896552",NA
"SM87","before.diet","8926.86206896552",NA
"SM88","after.diet","8926.86206896552",238.566330064518
"SM9","after.diet","8926.86206896552",NA
"SM90","after.diet","8926.86206896552",NA
"SM96","before.diet","8926.86206896552",232.943939224989
"SM1","before.diet","9179",258.990036806831
"SM11","after.diet","9179",248.986915181284
"SM12","before.diet","9179",257.104821906109
"SM13","before.diet","9179",NA
"SM14","before.diet","9179",NA
"SM17","before.diet","9179",NA
"SM19","after.diet","9179",NA
"SM2","before.diet","9179",171.648530993436
"SM23","after.diet","9179",NA
"SM3","after.diet","9179",NA
"SM33","before.diet","9179",NA
"SM38","after.diet","9179",125.018851027443
"SM41","before.diet","9179",NA
"SM45","after.diet","9179",NA
"SM49","before.diet","9179",NA
"SM52","before.diet","9179",334
"SM53","after.diet","9179",197.427199665448
"SM56","after.diet","9179",NA
"SM57","before.diet","9179",NA
"SM58","after.diet","9179",NA
"SM62","before.diet","9179",NA
"SM64","after.diet","9179",231.797044031412
"SM77","after.diet","9179",341.667731363734
"SM79","after.diet","9179",297.952785140049
"SM8","before.diet","9179",NA
"SM83","before.diet","9179",NA
"SM84","before.diet","9179",291.068998562593
"SM86","after.diet","9179",NA
"SM87","before.diet","9179",NA
"SM88","after.diet","9179",240.956729880256
"SM9","after.diet","9179",NA
"SM90","after.diet","9179",NA
"SM96","before.diet","9179",235.006244551012
"SM1","before.diet","9819.44827586207",264.814805581875
"SM11","after.diet","9819.44827586207",255.235656755202
"SM12","before.diet","9819.44827586207",263.56805689001
"SM13","before.diet","9819.44827586207",NA
"SM14","before.diet","9819.44827586207",NA
"SM17","before.diet","9819.44827586207",NA
"SM19","after.diet","9819.44827586207",NA
"SM2","before.diet","9819.44827586207",175.582186582489
"SM23","after.diet","9819.44827586207",NA
"SM3","after.diet","9819.44827586207",NA
"SM33","before.diet","9819.44827586207",NA
"SM38","after.diet","9819.44827586207",127.587217981308
"SM41","before.diet","9819.44827586207",NA
"SM45","after.diet","9819.44827586207",NA
"SM49","before.diet","9819.44827586207",NA
"SM52","before.diet","9819.44827586207",NA
"SM53","after.diet","9819.44827586207",201.508551622744
"SM56","after.diet","9819.44827586207",NA
"SM57","before.diet","9819.44827586207",NA
"SM58","after.diet","9819.44827586207",NA
"SM62","before.diet","9819.44827586207",NA
"SM64","after.diet","9819.44827586207",238.491813694669
"SM77","after.diet","9819.44827586207",351.05462782864
"SM79","after.diet","9819.44827586207",305.484336628588
"SM8","before.diet","9819.44827586207",NA
"SM83","before.diet","9819.44827586207",NA
"SM84","before.diet","9819.44827586207",298.538295405534
"SM86","after.diet","9819.44827586207",NA
"SM87","before.diet","9819.44827586207",NA
"SM88","after.diet","9819.44827586207",246.831514387476
"SM9","after.diet","9819.44827586207",NA
"SM90","after.diet","9819.44827586207",NA
"SM96","before.diet","9819.44827586207",240.055845770171
"SM1","before.diet","10218",268.277015622845
"SM11","after.diet","10218",258.986291352909
"SM12","before.diet","10218",267.451451674196
"SM13","before.diet","10218",NA
"SM14","before.diet","10218",NA
"SM17","before.diet","10218",NA
"SM19","after.diet","10218",NA
"SM2","before.diet","10218",177.941441283429
"SM23","after.diet","10218",NA
"SM3","after.diet","10218",NA
"SM33","before.diet","10218",NA
"SM38","after.diet","10218",129.12880096814
"SM41","before.diet","10218",NA
"SM45","after.diet","10218",NA
"SM49","before.diet","10218",NA
"SM52","before.diet","10218",NA
"SM53","after.diet","10218",203.956263032604
"SM56","after.diet","10218",NA
"SM57","before.diet","10218",NA
"SM58","after.diet","10218",NA
"SM62","before.diet","10218",NA
"SM64","after.diet","10218",242.526688600413
"SM77","after.diet","10218",356.704331511897
"SM79","after.diet","10218",310
"SM8","before.diet","10218",NA
"SM83","before.diet","10218",NA
"SM84","before.diet","10218",303.060271334402
"SM86","after.diet","10218",NA
"SM87","before.diet","10218",NA
"SM88","after.diet","10218",250.364532140553
"SM9","after.diet","10218",NA
"SM90","after.diet","10218",NA
"SM96","before.diet","10218",243.078733015279
"SM1","before.diet","10302",268.990368882257
"SM11","after.diet","10302",259.762647386226
"SM12","before.diet","10302",268.255637462189
"SM13","before.diet","10302",NA
"SM14","before.diet","10302",NA
"SM17","before.diet","10302",NA
"SM19","after.diet","10302",NA
"SM2","before.diet","10302",178.429621104104
"SM23","after.diet","10302",NA
"SM3","after.diet","10302",NA
"SM33","before.diet","10302",NA
"SM38","after.diet","10302",129.447912810231
"SM41","before.diet","10302",NA
"SM45","after.diet","10302",NA
"SM49","before.diet","10302",NA
"SM52","before.diet","10302",NA
"SM53","after.diet","10302",204.462847399938
"SM56","after.diet","10302",NA
"SM57","before.diet","10302",NA
"SM58","after.diet","10302",NA
"SM62","before.diet","10302",NA
"SM64","after.diet","10302",243.363286385121
"SM77","after.diet","10302",357.875048705851
"SM79","after.diet","10302",NA
"SM8","before.diet","10302",NA
"SM83","before.diet","10302",NA
"SM84","before.diet","10302",304
"SM86","after.diet","10302",NA
"SM87","before.diet","10302",NA
"SM88","after.diet","10302",251.096653141435
"SM9","after.diet","10302",NA
"SM90","after.diet","10302",NA
"SM96","before.diet","10302",243.703725092104
"SM1","before.diet","10712.0344827586",272.398336221088
"SM11","after.diet","10712.0344827586",263.489254071122
"SM12","before.diet","10712.0344827586",272.117375067175
"SM13","before.diet","10712.0344827586",NA
"SM14","before.diet","10712.0344827586",NA
"SM17","before.diet","10712.0344827586",NA
"SM19","after.diet","10712.0344827586",NA
"SM2","before.diet","10712.0344827586",180.772111786396
"SM23","after.diet","10712.0344827586",NA
"SM3","after.diet","10712.0344827586",NA
"SM33","before.diet","10712.0344827586",NA
"SM38","after.diet","10712.0344827586",130.979808868716
"SM41","before.diet","10712.0344827586",NA
"SM45","after.diet","10712.0344827586",NA
"SM49","before.diet","10712.0344827586",NA
"SM52","before.diet","10712.0344827586",NA
"SM53","after.diet","10712.0344827586",206.894577655331
"SM56","after.diet","10712.0344827586",NA
"SM57","before.diet","10712.0344827586",NA
"SM58","after.diet","10712.0344827586",NA
"SM62","before.diet","10712.0344827586",NA
"SM64","after.diet","10712.0344827586",247.385225153727
"SM77","after.diet","10712.0344827586",363.499965203522
"SM79","after.diet","10712.0344827586",NA
"SM8","before.diet","10712.0344827586",NA
"SM83","before.diet","10712.0344827586",NA
"SM84","before.diet","10712.0344827586",NA
"SM86","after.diet","10712.0344827586",NA
"SM87","before.diet","10712.0344827586",NA
"SM88","after.diet","10712.0344827586",254.615474978945
"SM9","after.diet","10712.0344827586",NA
"SM90","after.diet","10712.0344827586",NA
"SM96","before.diet","10712.0344827586",246.700290268688
"SM1","before.diet","11549",279
"SM11","after.diet","11549",270.797109266437
"SM12","before.diet","11549",279.696629601063
"SM13","before.diet","11549",NA
"SM14","before.diet","11549",NA
"SM17","before.diet","11549",NA
"SM19","after.diet","11549",NA
"SM2","before.diet","11549",185.36141252574
"SM23","after.diet","11549",NA
"SM3","after.diet","11549",NA
"SM33","before.diet","11549",NA
"SM38","after.diet","11549",133.984705586893
"SM41","before.diet","11549",NA
"SM45","after.diet","11549",NA
"SM49","before.diet","11549",NA
"SM52","before.diet","11549",NA
"SM53","after.diet","11549",211.666516288733
"SM56","after.diet","11549",NA
"SM57","before.diet","11549",NA
"SM58","after.diet","11549",NA
"SM62","before.diet","11549",NA
"SM64","after.diet","11549",255.297909113063
"SM77","after.diet","11549",374.550746079793
"SM79","after.diet","11549",NA
"SM8","before.diet","11549",NA
"SM83","before.diet","11549",NA
"SM84","before.diet","11549",NA
"SM86","after.diet","11549",NA
"SM87","before.diet","11549",NA
"SM88","after.diet","11549",261.542816545505
"SM9","after.diet","11549",NA
"SM90","after.diet","11549",NA
"SM96","before.diet","11549",252.558939400378
"SM1","before.diet","11604.6206896552",NA
"SM11","after.diet","11604.6206896552",271.272691026442
"SM12","before.diet","11604.6206896552",280.190116771247
"SM13","before.diet","11604.6206896552",NA
"SM14","before.diet","11604.6206896552",NA
"SM17","before.diet","11604.6206896552",NA
"SM19","after.diet","11604.6206896552",NA
"SM2","before.diet","11604.6206896552",185.659859498383
"SM23","after.diet","11604.6206896552",NA
"SM3","after.diet","11604.6206896552",NA
"SM33","before.diet","11604.6206896552",NA
"SM38","after.diet","11604.6206896552",134.180308692288
"SM41","before.diet","11604.6206896552",NA
"SM45","after.diet","11604.6206896552",NA
"SM49","before.diet","11604.6206896552",NA
"SM52","before.diet","11604.6206896552",NA
"SM53","after.diet","11604.6206896552",211.977360702807
"SM56","after.diet","11604.6206896552",NA
"SM57","before.diet","11604.6206896552",NA
"SM58","after.diet","11604.6206896552",NA
"SM62","before.diet","11604.6206896552",NA
"SM64","after.diet","11604.6206896552",255.813850141098
"SM77","after.diet","11604.6206896552",375.270602408626
"SM79","after.diet","11604.6206896552",NA
"SM8","before.diet","11604.6206896552",NA
"SM83","before.diet","11604.6206896552",NA
"SM84","before.diet","11604.6206896552",NA
"SM86","after.diet","11604.6206896552",NA
"SM87","before.diet","11604.6206896552",NA
"SM88","after.diet","11604.6206896552",261.995113095259
"SM9","after.diet","11604.6206896552",NA
"SM90","after.diet","11604.6206896552",NA
"SM96","before.diet","11604.6206896552",252.939331264199
"SM1","before.diet","11730",NA
"SM11","after.diet","11730",272.328543898022
"SM12","before.diet","11730",281.285809326738
"SM13","before.diet","11730",NA
"SM14","before.diet","11730",NA
"SM17","before.diet","11730",NA
"SM19","after.diet","11730",NA
"SM2","before.diet","11730",186.322348130952
"SM23","after.diet","11730",NA
"SM3","after.diet","11730",NA
"SM33","before.diet","11730",NA
"SM38","after.diet","11730",134.614597426614
"SM41","before.diet","11730",NA
"SM45","after.diet","11730",NA
"SM49","before.diet","11730",NA
"SM52","before.diet","11730",NA
"SM53","after.diet","11730",212.667655347094
"SM56","after.diet","11730",NA
"SM57","before.diet","11730",NA
"SM58","after.diet","11730",NA
"SM62","before.diet","11730",NA
"SM64","after.diet","11730",256.959679760595
"SM77","after.diet","11730",376.868995423321
"SM79","after.diet","11730",NA
"SM8","before.diet","11730",NA
"SM83","before.diet","11730",NA
"SM84","before.diet","11730",NA
"SM86","after.diet","11730",NA
"SM87","before.diet","11730",NA
"SM88","after.diet","11730",263
"SM9","after.diet","11730",NA
"SM90","after.diet","11730",NA
"SM96","before.diet","11730",253.783432137019
"SM1","before.diet","12497.2068965517",NA
"SM11","after.diet","12497.2068965517",278.642818630288
"SM12","before.diet","12497.2068965517",287.840317100316
"SM13","before.diet","12497.2068965517",NA
"SM14","before.diet","12497.2068965517",NA
"SM17","before.diet","12497.2068965517",NA
"SM19","after.diet","12497.2068965517",NA
"SM2","before.diet","12497.2068965517",190.281025741702
"SM23","after.diet","12497.2068965517",NA
"SM3","after.diet","12497.2068965517",NA
"SM33","before.diet","12497.2068965517",NA
"SM38","after.diet","12497.2068965517",137.212509160309
"SM41","before.diet","12497.2068965517",NA
"SM45","after.diet","12497.2068965517",NA
"SM49","before.diet","12497.2068965517",NA
"SM52","before.diet","12497.2068965517",NA
"SM53","after.diet","12497.2068965517",216.802400396807
"SM56","after.diet","12497.2068965517",NA
"SM57","before.diet","12497.2068965517",NA
"SM58","after.diet","12497.2068965517",NA
"SM62","before.diet","12497.2068965517",NA
"SM64","after.diet","12497.2068965517",263.82118776308
"SM77","after.diet","12497.2068965517",386.43196417346
"SM79","after.diet","12497.2068965517",NA
"SM8","before.diet","12497.2068965517",NA
"SM83","before.diet","12497.2068965517",NA
"SM84","before.diet","12497.2068965517",NA
"SM86","after.diet","12497.2068965517",NA
"SM87","before.diet","12497.2068965517",NA
"SM88","after.diet","12497.2068965517",NA
"SM9","after.diet","12497.2068965517",NA
"SM90","after.diet","12497.2068965517",NA
"SM96","before.diet","12497.2068965517",258.818094401583
"SM1","before.diet","13163",NA
"SM11","after.diet","13163",283.91368782533
"SM12","before.diet","13163",293.313113430801
"SM13","before.diet","13163",NA
"SM14","before.diet","13163",NA
"SM17","before.diet","13163",NA
"SM19","after.diet","13163",NA
"SM2","before.diet","13163",193.580818801228
"SM23","after.diet","13163",NA
"SM3","after.diet","13163",NA
"SM33","before.diet","13163",NA
"SM38","after.diet","13163",139.382152756998
"SM41","before.diet","13163",NA
"SM45","after.diet","13163",NA
"SM49","before.diet","13163",NA
"SM52","before.diet","13163",NA
"SM53","after.diet","13163",220.265868804906
"SM56","after.diet","13163",NA
"SM57","before.diet","13163",NA
"SM58","after.diet","13163",NA
"SM62","before.diet","13163",NA
"SM64","after.diet","13163",269.557427036664
"SM77","after.diet","13163",394.415678676918
"SM79","after.diet","13163",NA
"SM8","before.diet","13163",NA
"SM83","before.diet","13163",NA
"SM84","before.diet","13163",NA
"SM86","after.diet","13163",NA
"SM87","before.diet","13163",NA
"SM88","after.diet","13163",NA
"SM9","after.diet","13163",NA
"SM90","after.diet","13163",NA
"SM96","before.diet","13163",263
"SM1","before.diet","13389.7931034483",NA
"SM11","after.diet","13389.7931034483",285.668776077886
"SM12","before.diet","13389.7931034483",295.13544549943
"SM13","before.diet","13389.7931034483",NA
"SM14","before.diet","13389.7931034483",NA
"SM17","before.diet","13389.7931034483",NA
"SM19","after.diet","13389.7931034483",NA
"SM2","before.diet","13389.7931034483",194.678492102384
"SM23","after.diet","13389.7931034483",NA
"SM3","after.diet","13389.7931034483",NA
"SM33","before.diet","13389.7931034483",NA
"SM38","after.diet","13389.7931034483",140.104799404438
"SM41","before.diet","13389.7931034483",NA
"SM45","after.diet","13389.7931034483",NA
"SM49","before.diet","13389.7931034483",NA
"SM52","before.diet","13389.7931034483",NA
"SM53","after.diet","13389.7931034483",221.422332708478
"SM56","after.diet","13389.7931034483",NA
"SM57","before.diet","13389.7931034483",NA
"SM58","after.diet","13389.7931034483",NA
"SM62","before.diet","13389.7931034483",NA
"SM64","after.diet","13389.7931034483",271.468468006629
"SM77","after.diet","13389.7931034483",397.073358558
"SM79","after.diet","13389.7931034483",NA
"SM8","before.diet","13389.7931034483",NA
"SM83","before.diet","13389.7931034483",NA
"SM84","before.diet","13389.7931034483",NA
"SM86","after.diet","13389.7931034483",NA
"SM87","before.diet","13389.7931034483",NA
"SM88","after.diet","13389.7931034483",NA
"SM9","after.diet","13389.7931034483",NA
"SM90","after.diet","13389.7931034483",NA
"SM96","before.diet","13389.7931034483",NA
"SM1","before.diet","13904",NA
"SM11","after.diet","13904",289.57004152976
"SM12","before.diet","13904",299.185765414883
"SM13","before.diet","13904",NA
"SM14","before.diet","13904",NA
"SM17","before.diet","13904",NA
"SM19","after.diet","13904",NA
